,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Aerial Duels,Aerial Duels,Aerial Duels
,Player,#,Nation,Pos,Age,Min,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Recov,Won,Lost,Won%
0,David McGoldrick,17.0,ie IRL,"FW,LM,AM",33-021,69,1,0,0,1,1,1,0,0,1,0,0,0,2,1,4,20.0
1,Ben Osborn,23.0,eng ENG,LM,26-137,21,1,0,0,1,1,0,3,1,0,0,0,0,0,0,0,
2,Rhian Brewster,24.0,eng ENG,FW,20-263,53,0,0,0,1,1,0,0,1,0,0,0,0,3,1,4,20.0
3,Jayden Bogle,20.0,eng ENG,RM,20-146,37,0,0,0,0,0,0,0,0,0,0,0,0,6,0,1,0.0
4,John Fleck,4.0,sct SCO,CM,29-118,32,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0.0
5,Oliver Burke,14.0,sct SCO,"FW,RM",23-257,58,1,0,0,2,1,0,0,1,2,0,0,0,3,2,4,33.3
6,Ethan Ampadu,22.0,wls WAL,CM,20-097,90,0,0,0,0,0,0,3,0,2,0,0,0,3,2,0,100.0
7,John Lundstram,7.0,eng ENG,CM,26-306,39,0,1,0,1,1,0,2,0,0,0,0,0,2,0,0,
8,Enda Stevens,3.0,ie IRL,"LB,WB",30-164,90,0,0,0,0,0,0,0,1,1,0,0,0,2,0,1,0.0
9,Jack Robinson,19.0,eng ENG,CB,27-110,90,0,0,0,1,1,0,1,0,0,0,0,0,6,8,2,80.0
10,John Egan,12.0,ie IRL,CB,28-061,90,0,0,0,0,0,0,0,2,1,0,0,0,3,7,1,87.5
11,Chris Basham,6.0,eng ENG,"CM,CB",32-153,90,1,0,0,1,1,0,0,1,1,0,0,0,4,5,3,62.5
12,George Baldock,2.0,gr GRE,"RB,WB",27-286,90,0,0,0,3,1,1,0,0,0,0,0,0,1,0,1,0.0
13,Aaron Ramsdale,1.0,eng ENG,GK,22-220,90,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,
14,14 Players,,,,,939,5,1,0,11,9,2,9,7,9,0,0,0,36,26,22,54.2
