,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Aerial Duels,Aerial Duels,Aerial Duels
,Player,#,Nation,Pos,Age,Min,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Recov,Won,Lost,Won%
0,Lys Mousset,11.0,fr FRA,FW,24-325,62,0,0,0,1,1,2,0,0,0,0,0,0,1,2,3,40.0
1,Oliver Burke,14.0,sct SCO,FW,23-266,28,1,0,0,2,1,0,0,0,0,0,0,0,0,0,0,
2,Rhian Brewster,24.0,eng ENG,"LW,FW",20-272,90,0,0,0,1,1,0,3,0,1,0,0,0,2,1,2,33.3
3,David McGoldrick,17.0,ie IRL,"RW,AM",33-030,90,0,0,0,2,1,0,1,1,1,0,0,0,3,2,1,66.7
4,Enda Stevens,3.0,ie IRL,"LM,CB",30-173,90,1,0,0,2,0,0,3,1,3,0,0,0,9,2,3,40.0
5,Ben Osborn,23.0,eng ENG,"CM,WB",26-146,90,0,0,0,0,0,0,3,1,2,0,0,0,10,1,5,16.7
6,Ethan Ampadu,22.0,wls WAL,CM,20-106,66,0,0,0,1,1,0,3,1,0,0,0,0,3,0,2,0.0
7,Oliver Norwood,16.0,nir NIR,CM,29-261,24,0,0,0,1,0,0,4,0,0,0,0,0,3,0,0,
8,George Baldock,2.0,gr GRE,"RM,WB",27-295,90,0,0,0,1,2,0,4,0,0,0,0,0,1,0,2,0.0
9,Jack Robinson,19.0,eng ENG,CB,27-119,56,0,0,0,0,1,0,0,0,0,0,0,0,5,3,1,75.0
10,John Fleck,4.0,sct SCO,"CM,CB",29-127,34,0,0,0,4,0,0,0,1,1,0,0,0,4,1,0,100.0
11,John Egan,12.0,ie IRL,CB,28-070,90,0,0,0,1,2,0,0,1,0,0,0,0,4,3,6,33.3
12,Chris Basham,6.0,eng ENG,CB,32-162,90,0,0,0,1,1,0,2,2,1,0,0,0,9,4,5,44.4
13,Aaron Ramsdale,1.0,eng ENG,GK,22-229,90,0,0,0,0,1,0,0,0,0,0,0,0,1,2,0,100.0
14,14 Players,,,,,990,2,0,0,17,12,2,23,8,9,0,0,0,55,21,30,41.2
