,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Tackles,Tackles,Tackles,Tackles,Tackles,Challenges,Challenges,Challenges,Challenges,Blocks,Blocks,Blocks,Unnamed: 18_level_0,Unnamed: 19_level_0,Unnamed: 20_level_0,Unnamed: 21_level_0
,Player,#,Nation,Pos,Age,Min,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl,Att,Tkl%,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err
0,Lys Mousset,11.0,fr FRA,FW,24-325,62,0,0,0,0,0,0,0,,0,1,0,1,0,0,0,0
1,Oliver Burke,14.0,sct SCO,FW,23-266,28,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
2,Rhian Brewster,24.0,eng ENG,"LW,FW",20-272,90,2,1,1,1,0,0,2,0.0,2,1,0,1,0,2,1,0
3,David McGoldrick,17.0,ie IRL,"RW,AM",33-030,90,1,1,0,1,0,1,1,100.0,0,0,0,0,1,2,0,0
4,Enda Stevens,3.0,ie IRL,"LM,CB",30-173,90,3,3,1,2,0,2,2,100.0,0,1,0,1,1,4,0,0
5,Ben Osborn,23.0,eng ENG,"CM,WB",26-146,90,2,2,2,0,0,1,1,100.0,0,0,0,0,1,3,1,0
6,Ethan Ampadu,22.0,wls WAL,CM,20-106,66,0,0,0,0,0,0,1,0.0,1,0,0,0,1,1,1,0
7,Oliver Norwood,16.0,nir NIR,CM,29-261,24,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
8,George Baldock,2.0,gr GRE,"RM,WB",27-295,90,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
9,Jack Robinson,19.0,eng ENG,CB,27-119,56,1,0,1,0,0,1,1,100.0,0,0,0,0,0,1,2,0
10,John Fleck,4.0,sct SCO,"CM,CB",29-127,34,1,1,0,1,0,1,1,100.0,0,2,0,2,1,2,0,0
11,John Egan,12.0,ie IRL,CB,28-070,90,1,0,0,1,0,0,0,,0,0,0,0,1,2,1,0
12,Chris Basham,6.0,eng ENG,CB,32-162,90,2,1,1,1,0,0,0,,0,1,0,1,2,4,1,0
13,Aaron Ramsdale,1.0,eng ENG,GK,22-229,90,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
14,14 Players,,,,,990,13,9,6,7,0,6,9,66.7,3,6,0,6,8,21,7,0
