,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Touches,Touches,Touches,Touches,Touches,Touches,Touches,Take-Ons,Take-Ons,Take-Ons,Take-Ons,Take-Ons,Carries,Carries,Carries,Carries,Carries,Carries,Carries,Carries,Receiving,Receiving
,Player,#,Nation,Pos,Age,Min,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR
0,Wilfried Zaha,11.0,ci CIV,FW,26-042,87,36,2,9,17,11,0,36,8,3,37.5,5,62.5,31,241,104,2,3,0,3,3,26,5
1,Jordan Ayew,14.0,gh GHA,FW,27-102,3,2,0,1,0,1,1,2,0,0,,0,,1,14,0,0,0,0,0,0,1,1
2,Max Meyer,7.0,de GER,LW,23-095,89,29,2,13,13,4,1,29,0,0,,0,,14,101,61,3,1,1,0,2,13,0
3,Jason Puncheon,42.0,eng ENG,LW,32-187,1,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0
4,Andros Townsend,10.0,eng ENG,RW,27-159,90,37,4,20,12,9,1,37,2,2,100.0,0,0.0,19,166,124,2,1,0,1,0,12,1
5,Jeffrey Schlupp,15.0,gh GHA,CM,25-364,90,43,3,16,23,5,1,43,3,1,33.3,2,66.7,19,111,39,2,0,1,0,1,20,1
6,Luka Milivojević,4.0,rs SRB,CM,27-259,90,29,2,11,15,3,1,28,0,0,,0,,7,20,6,0,0,0,0,0,11,0
7,James McArthur,18.0,sct SCO,CM,31-076,90,25,11,15,9,1,0,25,0,0,,0,,8,27,8,0,1,1,0,0,6,0
8,Patrick van Aanholt,3.0,nl NED,LB,28-115,90,47,10,22,21,4,0,47,1,0,0.0,1,100.0,15,81,43,1,1,0,1,2,15,1
9,Mamadou Sakho,12.0,fr FRA,CB,28-312,90,28,12,21,7,0,0,28,0,0,,0,,7,18,7,0,0,0,1,0,8,0
10,James Tomkins,5.0,eng ENG,CB,29-268,90,24,15,21,3,0,0,24,0,0,,0,,4,9,2,0,0,0,0,0,7,0
11,Aaron Wan-Bissaka,29.0,eng ENG,RB,21-026,90,34,8,24,4,6,0,34,0,0,,0,,7,79,45,2,1,0,0,1,5,2
12,Vicente Guaita,31.0,es ESP,GK,31-346,90,38,35,37,1,0,0,38,0,0,,0,,18,175,150,0,0,0,0,0,8,0
13,13 Players,,,,,990,372,104,210,125,44,5,371,14,6,42.9,8,57.1,150,1042,589,12,8,3,6,9,132,11
