,num,joueur
0,,Oriol Romeu
1,,Ramires
2,,John Terry
3,,Daniel Sturridge
4,,Branislav Ivanović
5,,Didier Drogba
6,,Ashley Cole
7,,David Luiz
8,,Frank Lampard
9,,
10,,Ross Turnbull
