,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Expected,Expected,Expected,SCA,SCA,Passes,Passes,Passes,Passes,Carries,Carries,Take-Ons,Take-Ons
,Player,#,Nation,Pos,Age,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Tkl,Int,Blocks,xG,npxG,xAG,SCA,GCA,Cmp,Att,Cmp%,PrgP,Carries,PrgC,Att,Succ
0,Patson Daka,29.0,zm ZAM,FW,23-106,89,1,0,0,0,2,1,0,0,30,1,0,0,0.3,0.3,0.0,0,0,14,17,82.4,3,9,3,3,1
1,Ayoze Pérez,17.0,es ESP,FW,28-178,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,,0,0,0,0,0
2,Harvey Barnes,7.0,eng ENG,LW,24-045,63,0,0,0,0,2,1,0,0,30,0,0,1,0.5,0.5,0.2,4,1,13,22,59.1,2,15,2,2,2
3,Marc Albrighton,11.0,eng ENG,LW,32-066,27,0,0,0,0,0,0,0,0,13,1,1,0,0.0,0.0,0.0,0,0,4,6,66.7,0,3,0,2,1
4,Ademola Lookman,37.0,ng NGA,RW,24-095,77,0,0,0,0,2,1,0,0,45,2,0,2,0.3,0.3,0.1,3,0,21,27,77.8,4,23,1,5,1
5,Boubakary Soumaré,42.0,fr FRA,RW,22-330,13,0,0,0,0,0,0,0,0,9,0,0,0,0.0,0.0,0.0,0,0,8,8,100.0,2,4,0,1,1
6,James Maddison,10.0,eng ENG,AM,25-061,90,0,0,0,0,4,1,0,0,46,0,0,0,0.3,0.3,0.0,5,0,30,41,73.2,6,17,1,0,0
7,Kiernan Dewsbury-Hall,22.0,eng ENG,DM,23-139,90,0,0,0,0,1,1,0,0,81,1,0,4,0.0,0.0,0.0,0,0,49,64,76.6,4,36,2,3,2
8,Youri Tielemans,8.0,be BEL,DM,24-261,90,0,0,0,0,3,0,0,0,77,4,2,4,0.1,0.1,0.1,7,0,48,62,77.4,8,29,1,1,1
9,Luke Thomas,33.0,eng ENG,LB,20-227,90,0,0,0,0,1,0,0,0,65,3,4,2,0.0,0.0,0.0,1,0,32,44,72.7,1,24,0,3,1
10,Çağlar Söyüncü,4.0,tr TUR,CB,25-245,90,0,0,0,0,0,0,0,0,87,3,0,3,0.0,0.0,0.0,0,0,58,71,81.7,3,40,1,0,0
11,Daniel Amartey,18.0,gh GHA,CB,27-033,90,0,0,0,0,0,0,0,0,58,1,1,0,0.0,0.0,0.0,0,0,41,47,87.2,2,26,0,0,0
12,James Justin,2.0,eng ENG,RB,23-334,90,0,0,0,0,0,0,0,0,70,2,1,1,0.0,0.0,0.1,1,0,43,53,81.1,3,23,2,3,0
13,Kasper Schmeichel,1.0,dk DEN,GK,35-079,90,0,0,0,0,0,0,0,0,34,0,0,0,0.0,0.0,0.0,0,0,21,31,67.7,0,15,0,0,0
14,14 Players,,,,,990,1,0,0,0,15,5,0,0,645,18,9,17,1.5,1.5,0.6,21,1,382,493,77.5,38,264,13,23,10
