,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Aerial Duels,Aerial Duels,Aerial Duels
,Player,#,Nation,Pos,Age,Min,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Recov,Won,Lost,Won%
0,Glenn Murray,17.0,eng ENG,FW,34-341,90,1,0,0,3,5,0,0,1,0,1,0,0,0,8,7,53.3
1,Pascal Groß,13.0,de GER,FW,27-078,59,0,0,0,0,0,0,11,0,0,0,0,0,3,0,2,0.0
2,Yves Bissouma,8.0,ml MLI,"FW,CM",22-002,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
3,Solly March,20.0,eng ENG,LM,24-043,90,0,0,0,0,0,0,8,0,0,0,0,0,4,0,0,
4,Davy Pröpper,24.0,nl NED,CM,26-364,73,1,0,0,2,2,0,0,1,1,0,0,0,2,0,0,
5,Jürgen Locadia,9.0,nl NED,"FW,CM",24-298,17,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0.0
6,Dale Stephens,6.0,eng ENG,CM,29-081,90,1,0,0,3,0,0,0,3,2,0,0,0,9,1,0,100.0
7,Anthony Knockaert,11.0,fr FRA,RM,26-285,73,0,0,0,0,1,0,2,2,3,0,0,0,6,2,1,66.7
8,Alireza Jahanbakhsh,16.0,ir IRN,RM,25-021,17,0,0,0,1,1,1,1,0,1,0,0,0,2,0,0,
9,Gaëtan Bong,3.0,cm CMR,LB,30-129,90,0,0,0,0,0,0,4,3,0,0,0,0,6,0,0,
10,Lewis Dunk,5.0,eng ENG,CB,26-284,90,0,0,0,1,0,0,0,2,2,0,0,0,8,1,3,25.0
11,Shane Duffy,4.0,ie IRL,CB,26-243,90,0,0,0,0,1,0,0,3,0,0,0,0,5,3,1,75.0
12,Martín Montoya,22.0,es ESP,RB,27-140,90,0,0,0,2,0,0,3,3,3,0,0,0,3,0,0,
13,Mathew Ryan,1.0,au AUS,GK,26-146,90,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,
14,14 Players,,,,,990,3,0,0,12,11,2,29,18,12,1,0,0,50,15,15,50.0
