,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Tackles,Tackles,Tackles,Tackles,Tackles,Challenges,Challenges,Challenges,Challenges,Blocks,Blocks,Blocks,Unnamed: 18_level_0,Unnamed: 19_level_0,Unnamed: 20_level_0,Unnamed: 21_level_0
,Player,#,Nation,Pos,Age,Min,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl,Att,Tkl%,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err
0,Ollie Watkins,11.0,eng ENG,FW,26-065,90,0,0,0,0,0,0,0,,0,1,1,0,1,1,2,0
1,Danny Ings,20.0,eng ENG,FW,29-225,70,2,2,0,2,0,2,3,66.7,1,1,0,1,1,3,0,0
2,Morgan Sanson,8.0,fr FRA,"LM,FW",27-199,20,1,1,0,1,0,0,0,,0,0,0,0,0,1,0,0
3,Philippe Coutinho,23.0,br BRA,"AM,LW",29-266,80,0,0,0,0,0,0,1,0.0,1,1,0,1,1,1,0,0
4,Emi Buendía,10.0,ar ARG,LW,25-070,10,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
5,Jacob Ramsey,41.0,eng ENG,LM,20-281,76,3,3,2,1,0,1,6,16.7,5,2,1,1,1,4,0,0
6,Leon Bailey,31.0,jm JAM,RW,24-208,14,1,1,1,0,0,0,0,,0,0,0,0,0,1,0,0
7,Douglas Luiz,6.0,br BRA,CM,23-300,90,2,1,2,0,0,0,1,0.0,1,1,0,1,1,3,1,0
8,John McGinn,7.0,sct SCO,RM,27-138,90,0,0,0,0,0,0,5,0.0,5,1,0,1,1,1,3,0
9,Ashley Young,18.0,eng ENG,LB,36-239,90,1,1,0,1,0,1,2,50.0,1,0,0,0,1,2,2,0
10,Tyrone Mings,5.0,eng ENG,CB,28-357,90,0,0,0,0,0,0,1,0.0,1,0,0,0,4,4,0,0
11,Calum Chambers,16.0,eng ENG,CB,27-044,90,1,1,1,0,0,0,0,,0,2,1,1,0,1,8,0
12,Matty Cash,2.0,pl POL,RB,24-210,90,3,1,0,3,0,2,2,100.0,0,2,0,2,1,4,5,0
13,Emiliano Martínez,1.0,ar ARG,GK,29-184,90,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
14,14 Players,,,,,990,14,11,6,8,0,6,21,28.6,15,11,3,8,12,26,21,0
