,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Touches,Touches,Touches,Touches,Touches,Touches,Touches,Take-Ons,Take-Ons,Take-Ons,Take-Ons,Take-Ons,Carries,Carries,Carries,Carries,Carries,Carries,Carries,Carries,Receiving,Receiving
,Player,#,Nation,Pos,Age,Min,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR
0,Harry Kane,10.0,eng ENG,FW,28-157,90,53,2,2,10,41,12,53,2,1,50.0,1,50.0,36,147,42,2,3,2,5,2,49,18
1,Son Heung-min,7.0,kr KOR,LW,29-177,90,69,0,4,20,47,12,69,9,6,66.7,3,33.3,43,264,105,4,4,0,2,1,50,12
2,Lucas Moura,27.0,br BRA,RW,29-141,89,60,0,0,20,40,3,60,3,2,66.7,1,33.3,40,182,92,2,0,1,2,1,47,9
3,Bryan Gil,11.0,es ESP,RW,20-324,1,4,0,0,0,4,0,4,0,0,,0,,2,19,12,0,1,0,0,0,3,1
4,Sergio Reguilón,3.0,es ESP,LM,25-016,82,59,1,10,18,31,5,59,1,0,0.0,1,100.0,39,233,105,4,1,1,2,1,38,9
5,Giovani Lo Celso,18.0,ar ARG,LM,25-267,8,12,0,0,8,4,0,12,1,1,100.0,0,0.0,10,79,44,2,1,0,0,0,11,0
6,Pierre Højbjerg,5.0,dk DEN,CM,26-149,90,102,1,8,60,35,5,102,1,0,0.0,1,100.0,75,275,165,4,3,0,1,2,76,6
7,Oliver Skipp,29.0,eng ENG,CM,21-107,69,60,0,1,32,27,1,60,0,0,,0,,45,236,129,3,5,1,1,0,50,2
8,Harry Winks,8.0,eng ENG,CM,25-333,21,41,0,3,27,12,0,41,0,0,,0,,33,132,67,1,3,0,0,0,35,2
9,Emerson,12.0,br BRA,RM,22-352,90,110,0,11,32,67,7,110,5,3,60.0,2,40.0,81,322,177,6,0,1,1,0,87,32
10,Ben Davies,33.0,wls WAL,CB,28-252,90,94,1,17,45,32,2,94,0,0,,0,,68,558,411,9,10,0,1,0,73,8
11,Eric Dier,15.0,eng ENG,CB,27-351,90,97,5,38,60,1,0,97,0,0,,0,,79,606,462,0,1,0,0,0,73,0
12,Davinson Sánchez,6.0,co COL,CB,25-203,90,99,3,25,58,17,3,99,0,0,,0,,69,381,244,4,5,0,1,0,65,1
13,Hugo Lloris,1.0,fr FRA,GK,35-006,90,23,18,23,0,0,0,23,0,0,,0,,15,74,58,0,0,0,0,0,7,0
14,14 Players,,,,,990,883,31,142,390,358,50,883,22,13,59.1,9,40.9,635,3508,2113,41,37,6,16,7,664,100
