,Date,Time,Comp,Round,Day,Venue,Result,GF,GA,Opponent,xG,xGA,Poss,Attendance,Captain,Formation,Referee,Match Report,Notes
13,2018-11-05,20:00 ,Premier League,Matchweek 11,Mon,Away,L,0,1,Huddersfield,0.4,0.6,56,"17,082",Tom Cairney,4-3-3,Anthony Taylor,https://fbref.com/en/matches/f7cf0ef1/Huddersfield-Town-Fulham-November-5-2018-Premier-League,
14,2018-11-11,12:00 ,Premier League,Matchweek 12,Sun,Away,L,0,2,Liverpool,0.5,1.8,29,"53,128",Tom Cairney,4-2-3-1,Paul Tierney,https://fbref.com/en/matches/44da6811/Liverpool-Fulham-November-11-2018-Premier-League,
15,2018-11-24,15:00 ,Premier League,Matchweek 13,Sat,Home,W,3,2,Southampton,1.3,1.3,38,"24,603",Tom Cairney,4-2-3-1,Michael Oliver,https://fbref.com/en/matches/1e2866b1/Fulham-Southampton-November-24-2018-Premier-League,
16,2018-12-02,12:00 ,Premier League,Matchweek 14,Sun,Away,L,0,2,Chelsea,0.4,2.1,35,"40,551",Tom Cairney,4-1-2-1-2◆,Craig Pawson,https://fbref.com/en/matches/3f74e2d2/Chelsea-Fulham-December-2-2018-Premier-League,
17,2018-12-05,19:45 ,Premier League,Matchweek 15,Wed,Home,D,1,1,Leicester City,1.4,1.2,46,"22,881",Aleksandar Mitrović,4-2-3-1,David Coote,https://fbref.com/en/matches/6106db5b/Fulham-Leicester-City-December-5-2018-Premier-League,
18,2018-12-08,15:00 ,Premier League,Matchweek 16,Sat,Away,L,1,4,Manchester Utd,1.2,2.3,38,"74,523",Tom Cairney,4-2-3-1,Lee Probert,https://fbref.com/en/matches/56b98f03/Manchester-United-Fulham-December-8-2018-Premier-League,
19,2018-12-15,17:30 ,Premier League,Matchweek 17,Sat,Home,L,0,2,West Ham,1.3,0.8,56,"24,081",Tom Cairney,4-4-2,Mike Dean,https://fbref.com/en/matches/647e5834/Fulham-West-Ham-United-December-15-2018-Premier-League,
20,2018-12-22,15:00 ,Premier League,Matchweek 18,Sat,Away,D,0,0,Newcastle Utd,0.2,0.4,47,"51,237",Tom Cairney,3-4-3,Martin Atkinson,https://fbref.com/en/matches/ee7f6109/Newcastle-United-Fulham-December-22-2018-Premier-League,
21,2018-12-26,12:30 ,Premier League,Matchweek 19,Wed,Home,D,1,1,Wolves,1.2,1.4,30,"24,382",Aleksandar Mitrović,3-4-3,Andre Marriner,https://fbref.com/en/matches/8f09048d/Fulham-Wolverhampton-Wanderers-December-26-2018-Premier-League,
22,2018-12-29,15:00 ,Premier League,Matchweek 20,Sat,Home,W,1,0,Huddersfield,1.8,0.4,44,"24,423",Tom Cairney,3-4-3,Kevin Friend,https://fbref.com/en/matches/2cd7ca82/Fulham-Huddersfield-Town-December-29-2018-Premier-League,
23,2019-01-01,15:00 ,Premier League,Matchweek 21,Tue,Away,L,1,4,Arsenal,1.4,4.5,40,"59,887",Tom Cairney,3-4-3,Graham Scott,https://fbref.com/en/matches/652ef5bb/Arsenal-Fulham-January-1-2019-Premier-League,
25,2019-01-12,15:00 ,Premier League,Matchweek 22,Sat,Away,L,1,2,Burnley,0.8,0.8,58,"19,316",Aleksandar Mitrović,3-4-3,Martin Atkinson,https://fbref.com/en/matches/07bf1373/Burnley-Fulham-January-12-2019-Premier-League,
26,2019-01-20,16:00 ,Premier League,Matchweek 23,Sun,Home,L,1,2,Tottenham,0.9,1.7,28,"24,807",Aleksandar Mitrović,3-4-3,Craig Pawson,https://fbref.com/en/matches/10bcde09/Fulham-Tottenham-Hotspur-January-20-2019-Premier-League,
27,2019-01-29,19:45 ,Premier League,Matchweek 24,Tue,Home,W,4,2,Brighton,3.3,2.2,61,"22,008",Aleksandar Mitrović,3-4-3,Lee Probert,https://fbref.com/en/matches/3f50a3f4/Fulham-Brighton-and-Hove-Albion-January-29-2019-Premier-League,
28,2019-02-02,15:00 ,Premier League,Matchweek 25,Sat,Away,L,0,2,Crystal Palace,0.6,2.2,62,"25,355",Tom Cairney,3-4-3,Michael Oliver,https://fbref.com/en/matches/f0a48fd0/Crystal-Palace-Fulham-February-2-2019-Premier-League,
29,2019-02-09,12:30 ,Premier League,Matchweek 26,Sat,Home,L,0,3,Manchester Utd,2.2,1.9,51,"25,001",Aleksandar Mitrović,4-2-3-1,Paul Tierney,https://fbref.com/en/matches/aa7aef05/Fulham-Manchester-United-February-9-2019-Premier-League,
30,2019-02-22,19:45 ,Premier League,Matchweek 27,Fri,Away,L,1,3,West Ham,1.3,2.4,45,"59,950",Tom Cairney,4-4-1-1,Lee Mason,https://fbref.com/en/matches/698db309/West-Ham-United-Fulham-February-22-2019-Premier-League,
31,2019-02-27,19:45 ,Premier League,Matchweek 28,Wed,Away,L,0,2,Southampton,0.8,1.3,59,"27,597",Tom Cairney,4-3-1-2,Anthony Taylor,https://fbref.com/en/matches/7ff42214/Southampton-Fulham-February-27-2019-Premier-League,
32,2019-03-03,14:05 ,Premier League,Matchweek 29,Sun,Home,L,1,2,Chelsea,0.8,1.2,37,"24,900",Tom Cairney,4-2-3-1,Graham Scott,https://fbref.com/en/matches/3a56d413/Fulham-Chelsea-March-3-2019-Premier-League,
33,2019-03-09,15:00 ,Premier League,Matchweek 30,Sat,Away,L,1,3,Leicester City,0.2,2.0,48,"32,017",Tom Cairney,4-3-3,David Coote,https://fbref.com/en/matches/81a25590/Leicester-City-Fulham-March-9-2019-Premier-League,
34,2019-03-17,14:15 ,Premier League,Matchweek 31,Sun,Home,L,1,2,Liverpool,1.1,2.6,38,"25,043",Tom Cairney,4-3-3,Craig Pawson,https://fbref.com/en/matches/d8db9418/Fulham-Liverpool-March-17-2019-Premier-League,
35,2019-03-30,12:30 ,Premier League,Matchweek 32,Sat,Home,L,0,2,Manchester City,0.5,1.8,35,"25,001",Tom Cairney,5-4-1,Kevin Friend,https://fbref.com/en/matches/b5d358d9/Fulham-Manchester-City-March-30-2019-Premier-League,
36,2019-04-02,19:45 ,Premier League,Matchweek 33,Tue,Away,L,1,4,Watford,1.6,1.2,53,"17,301",Tom Cairney,3-4-3,Roger East,https://fbref.com/en/matches/76199a18/Watford-Fulham-April-2-2019-Premier-League,
37,2019-04-13,15:00 ,Premier League,Matchweek 34,Sat,Home,W,2,0,Everton,1.5,1.1,41,"24,971",Tom Cairney,4-2-3-1,Lee Probert,https://fbref.com/en/matches/a47ecafe/Fulham-Everton-April-13-2019-Premier-League,
38,2019-04-20,15:00 ,Premier League,Matchweek 35,Sat,Away,W,1,0,Bournemouth,2.5,2.2,51,"10,511",Aleksandar Mitrović,4-2-3-1,David Coote,https://fbref.com/en/matches/935a3490/Bournemouth-Fulham-April-20-2019-Premier-League,
39,2019-04-27,15:00 ,Premier League,Matchweek 36,Sat,Home,W,1,0,Cardiff City,0.5,1.1,71,"23,822",Tom Cairney,4-2-3-1,Chris Kavanagh,https://fbref.com/en/matches/c6e99e2a/Fulham-Cardiff-City-April-27-2019-Premier-League,
40,2019-05-04,15:00 ,Premier League,Matchweek 37,Sat,Away,L,0,1,Wolves,0.5,2.0,60,"30,456",Tom Cairney,5-3-2,Jonathan Moss,https://fbref.com/en/matches/0cf7f89d/Wolverhampton-Wanderers-Fulham-May-4-2019-Premier-League,
41,2019-05-12,15:00 ,Premier League,Matchweek 38,Sun,Home,L,0,4,Newcastle Utd,0.7,2.1,67,"24,979",Tom Cairney,4-2-3-1,Kevin Friend,https://fbref.com/en/matches/c183610d/Fulham-Newcastle-United-May-12-2019-Premier-League,
