,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Corner Kicks,Corner Kicks,Corner Kicks,Outcomes,Outcomes,Outcomes
,Player,#,Nation,Pos,Age,Min,Att,Live,Dead,FK,TB,Sw,Crs,TI,CK,In,Out,Str,Cmp,Off,Blocks
0,Callum Wilson,9.0,eng ENG,FW,29-232,76,7,6,1,0,0,0,1,0,0,0,0,0,4,0,0
1,Ryan Fraser,21.0,sct SCO,CM,27-235,14,7,7,0,0,0,0,0,0,0,0,0,0,7,0,0
2,Joelinton,7.0,br BRA,LM,25-064,90,42,41,1,0,0,0,1,1,0,0,0,0,32,0,1
3,Sean Longstaff,36.0,eng ENG,CM,23-352,59,24,24,0,0,0,0,0,0,0,0,0,0,23,0,0
4,Jonjo Shelvey,8.0,eng ENG,"CM,DM",29-232,23,11,10,1,0,0,0,1,1,0,0,0,0,9,0,0
5,Joe Willock,28.0,eng ENG,CM,22-058,76,29,26,3,0,0,0,1,1,0,0,0,0,26,0,0
6,Jacob Murphy,23.0,eng ENG,RM,26-235,14,8,7,1,1,0,0,1,0,0,0,0,0,5,0,1
7,Allan Saint-Maximin,10.0,fr FRA,"RM,FW",24-219,90,26,25,1,0,0,0,1,1,0,0,0,0,14,0,4
8,Isaac Hayden,14.0,eng ENG,"DM,CM",26-209,90,24,23,1,0,0,0,2,0,0,0,0,0,20,0,0
9,Matt Ritchie,11.0,sct SCO,LB,32-037,90,58,44,14,2,0,0,6,10,2,0,2,0,38,0,2
10,Ciaran Clark,2.0,ie IRL,CB,32-021,90,37,37,0,0,0,0,0,0,0,0,0,0,32,0,0
11,Jamaal Lascelles,6.0,eng ENG,CB,27-340,90,42,42,0,0,0,1,0,0,0,0,0,0,32,0,0
12,Javier Manquillo,19.0,es ESP,RB,27-165,90,24,19,5,0,0,0,1,5,0,0,0,0,22,0,0
13,Karl Darlow,26.0,eng ENG,GK,31-009,90,34,27,7,2,0,0,0,0,0,0,0,0,24,0,0
14,14 Players,,,,,982,373,338,35,5,0,1,15,19,2,0,2,0,288,0,8
