,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Tackles,Tackles,Tackles,Tackles,Tackles,Challenges,Challenges,Challenges,Challenges,Blocks,Blocks,Blocks,Unnamed: 18_level_0,Unnamed: 19_level_0,Unnamed: 20_level_0,Unnamed: 21_level_0
,Player,#,Nation,Pos,Age,Min,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl,Att,Tkl%,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err
0,Salomón Rondón,9.0,ve VEN,FW,28-231,73,0,0,0,0,0,0,1,0.0,1,1,0,1,1,1,0,0
1,Daniel Sturridge,15.0,eng ENG,FW,28-246,17,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
2,Jay Rodriguez,19.0,eng ENG,FW,28-280,78,1,0,0,1,0,0,2,0.0,2,2,0,2,0,1,0,0
3,Nacer Chadli,22.0,be BEL,FW,28-276,12,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0
4,James McClean,14.0,ie IRL,LM,29-013,86,2,2,2,0,0,0,2,0.0,2,2,1,1,2,4,2,0
5,Grzegorz Krychowiak,20.0,pl POL,LM,28-096,4,1,0,0,1,0,1,1,100.0,0,0,0,0,1,2,0,0
6,Chris Brunt,11.0,nir NIR,CM,33-142,90,1,0,1,0,0,1,1,100.0,0,0,0,0,2,3,3,0
7,Jake Livermore,8.0,eng ENG,CM,28-172,90,1,1,1,0,0,0,2,0.0,2,1,1,0,0,1,4,0
8,Matt Phillips,10.0,sct SCO,RM,27-053,90,1,0,1,0,0,0,1,0.0,1,1,0,1,0,1,5,0
9,Kieran Gibbs,3.0,eng ENG,LB,28-221,90,1,1,1,0,0,1,2,50.0,1,2,0,2,0,1,3,0
10,Ahmed Hegazi,26.0,eg EGY,CB,27-100,90,2,2,2,0,0,1,1,100.0,0,3,2,1,1,3,11,0
11,Craig Dawson,25.0,eng ENG,CB,27-364,90,2,1,2,0,0,2,2,100.0,0,1,1,0,0,2,16,0
12,Allan Nyom,2.0,cm CMR,RB,29-360,90,4,1,4,0,0,3,3,100.0,0,1,1,0,1,5,5,0
13,Ben Foster,1.0,eng ENG,GK,35-032,90,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
14,14 Players,,,,,990,16,8,14,2,0,9,18,50.0,9,14,6,8,8,24,50,0
