,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Tackles,Tackles,Tackles,Tackles,Tackles,Challenges,Challenges,Challenges,Challenges,Blocks,Blocks,Blocks,Unnamed: 18_level_0,Unnamed: 19_level_0,Unnamed: 20_level_0,Unnamed: 21_level_0
,Player,#,Nation,Pos,Age,Min,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl,Att,Tkl%,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err
0,Willian José,12.0,br BRA,FW,29-133,71,0,0,0,0,0,0,1,0.0,1,1,0,1,0,0,0,0
1,Vitinha,20.0,pt POR,"FW,AM",21-051,19,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
2,Adama Traoré,37.0,es ESP,LW,25-070,90,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
3,Pedro Neto,7.0,pt POR,RW,21-027,90,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
4,Daniel Podence,10.0,pt POR,AM,25-166,45,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
5,Fábio Silva,17.0,pt POR,"AM,FW",18-260,45,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
6,Rúben Neves,8.0,pt POR,DM,24-023,90,7,4,6,1,0,2,5,40.0,3,2,0,2,1,8,0,0
7,Leander Dendoncker,32.0,be BEL,DM,25-355,90,0,0,0,0,0,0,2,0.0,2,1,0,1,3,3,2,0
8,Rayan Aït Nouri,3.0,dz ALG,LB,19-303,89,3,0,3,0,0,1,2,50.0,1,3,0,3,1,4,0,0
9,Ki-Jana Hoever,2.0,nl NED,LB,19-077,1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
10,Romain Saïss,27.0,ma MAR,CB,31-010,90,1,1,1,0,0,1,2,50.0,1,0,0,0,2,3,10,0
11,Conor Coady,16.0,eng ENG,CB,28-039,90,6,3,4,2,0,5,6,83.3,1,1,0,1,1,7,4,0
12,Nélson Semedo,22.0,pt POR,RB,27-140,90,3,1,2,0,1,3,3,100.0,0,0,0,0,1,4,2,0
13,Rui Patrício,11.0,pt POR,GK,33-049,90,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,1
14,14 Players,,,,,990,20,9,16,3,1,12,21,57.1,9,8,0,8,9,29,18,1
