,num,joueur
0,,Petr Čech
1,,Yuri Zhirkov
2,,Michael Essien
3,,Ashley Cole
4,,Didier Drogba
5,,Nicolas Anelka
6,,Florent Malouda
7,,John Terry
8,,John Obi Mikel
9,,José Bosingwa
10,,Branislav Ivanović
