,num,joueur
0,6,Sébastien Bassong
1,8,Jonny Howson
2,9,Dieumerci Mbokani
3,12,Robbie Brady
4,14,Wes Hoolahan
5,24,Ryan Bennett
6,27,Alexander Tettey
7,28,Gary O'Neil
8,32,Vadis Odjidja-Ofoe
9,,
10,1,John Ruddy
