,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Touches,Touches,Touches,Touches,Touches,Touches,Touches,Take-Ons,Take-Ons,Take-Ons,Take-Ons,Take-Ons,Carries,Carries,Carries,Carries,Carries,Carries,Carries,Carries,Receiving,Receiving
,Player,#,Nation,Pos,Age,Min,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR
0,Phil Foden,47.0,eng ENG,FW,21-232,87,46,0,2,23,21,3,46,3,3,100.0,0,0.0,26,156,61,1,3,1,3,0,31,4
1,Gabriel Jesus,9.0,br BRA,FW,24-287,3,2,0,0,2,0,0,2,0,0,,0,,2,7,6,0,0,0,1,0,2,0
2,Jack Grealish,10.0,eng ENG,LW,26-127,90,41,0,6,17,20,5,41,4,3,75.0,1,25.0,32,275,134,5,1,2,3,3,34,8
3,Raheem Sterling,7.0,eng ENG,RW,27-038,90,36,0,2,7,27,6,36,5,2,40.0,3,60.0,32,213,80,4,1,4,1,6,31,5
4,Kevin De Bruyne,17.0,be BEL,AM,30-201,83,56,1,5,18,33,6,56,6,4,66.7,2,33.3,29,159,100,3,2,0,1,0,31,6
5,İlkay Gündoğan,8.0,de GER,LM,31-083,7,6,0,0,6,1,0,6,2,2,100.0,0,0.0,4,42,17,1,1,0,0,0,5,0
6,Rodri,16.0,es ESP,"DM,CM",25-207,90,78,0,13,47,18,1,78,0,0,,0,,55,236,100,1,0,1,1,2,66,1
7,Bernardo Silva,20.0,pt POR,"DM,RM",27-158,90,69,1,11,31,28,5,69,3,1,33.3,2,66.7,41,301,123,4,3,1,4,0,45,4
8,João Cancelo,27.0,pt POR,LB,27-233,90,88,2,17,51,21,2,88,2,1,50.0,1,50.0,60,255,143,2,2,0,0,1,64,2
9,Aymeric Laporte,14.0,es ESP,CB,27-233,90,88,4,30,58,0,0,88,0,0,,0,,66,383,292,1,0,0,1,1,64,0
10,John Stones,5.0,eng ENG,CB,27-232,90,84,3,29,54,2,1,84,0,0,,0,,60,423,274,1,0,0,0,0,69,0
11,Kyle Walker,2.0,eng ENG,RB,31-232,90,74,1,14,40,20,1,74,0,0,,0,,47,176,57,3,4,0,1,0,55,3
12,Ederson,31.0,br BRA,GK,28-151,90,37,27,37,0,0,0,37,0,0,,0,,19,65,45,0,0,0,0,0,23,0
13,13 Players,,,,,990,705,39,166,354,191,30,705,25,16,64.0,9,36.0,473,2691,1432,26,17,9,16,13,520,33
