,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Corner Kicks,Corner Kicks,Corner Kicks,Outcomes,Outcomes,Outcomes
,Player,#,Nation,Pos,Age,Min,Att,Live,Dead,FK,TB,Sw,Crs,TI,CK,In,Out,Str,Cmp,Off,Blocks
0,Christian Benteke,17.0,be BEL,FW,27-069,90,27,23,4,0,0,0,0,0,0,0,0,0,18,0,0
1,Alexander Sørloth,9.0,no NOR,LW,22-067,90,34,33,1,1,0,1,4,0,0,0,0,0,21,0,4
2,Andros Townsend,10.0,eng ENG,RW,26-209,90,35,34,1,0,0,0,5,1,0,0,0,0,24,0,2
3,James McArthur,18.0,sct SCO,LM,30-126,90,33,33,0,0,0,0,0,0,0,0,0,0,24,0,0
4,Luka Milivojević,4.0,rs SRB,CM,26-309,90,48,46,2,1,0,1,0,1,0,0,0,0,40,0,1
5,Yohan Cabaye,7.0,fr FRA,RM,32-027,90,54,45,9,3,0,1,6,0,6,5,0,1,40,0,1
6,Patrick van Aanholt,3.0,nl NED,LB,27-165,90,52,34,18,4,0,0,2,13,1,1,0,0,42,0,0
7,James Tomkins,5.0,eng ENG,CB,28-318,90,28,27,0,0,0,0,0,0,0,0,0,0,25,1,0
8,Timothy Fosu-Mensah,24.0,nl NED,CB,20-039,90,17,17,0,0,0,0,0,0,0,0,0,0,16,0,0
9,Joel Ward,2.0,eng ENG,RB,28-104,90,49,36,13,0,0,0,4,13,0,0,0,0,36,0,2
10,Wayne Hennessey,13.0,wls WAL,GK,31-017,90,20,11,9,6,0,0,0,0,0,0,0,0,10,0,0
11,11 Players,,,,,990,397,339,57,15,0,3,21,28,7,6,0,1,296,1,10
