,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Aerial Duels,Aerial Duels,Aerial Duels
,Player,#,Nation,Pos,Age,Min,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Recov,Won,Lost,Won%
0,Teemu Pukki,22.0,fi FIN,FW,31-272,90,0,0,0,4,0,2,0,0,0,0,0,0,4,1,2,33.3
1,Przemysław Płacheta,11.0,pl POL,LW,23-278,74,1,0,0,0,0,0,3,0,0,0,0,0,3,0,1,0.0
2,Christos Tzolis,18.0,gr GRE,RW,19-330,16,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,
3,Josh Sargent,24.0,us USA,RW,21-309,71,0,0,0,0,0,0,0,1,0,0,0,0,2,3,3,50.0
4,Adam Idah,35.0,ie IRL,"LW,RW",20-318,19,0,0,0,1,0,0,0,0,1,0,0,0,1,1,1,50.0
5,Kieran Dowell,10.0,eng ENG,AM,24-077,65,0,0,0,3,0,0,1,0,0,0,0,0,1,1,2,33.3
6,Pierre Lees-Melou,20.0,fr FRA,AM,28-215,25,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,
7,Kenny McLean,23.0,sct SCO,DM,29-352,90,0,0,0,0,3,1,1,3,1,0,0,0,7,2,4,33.3
8,Billy Gilmour,8.0,sct SCO,DM,20-198,90,0,0,0,3,1,0,3,1,1,0,0,0,3,1,2,33.3
9,Brandon Williams,21.0,eng ENG,LB,21-114,90,0,0,0,0,2,0,0,1,1,0,0,0,11,0,4,0.0
10,Ben Gibson,4.0,eng ENG,CB,28-345,90,0,0,0,1,0,0,0,3,0,0,0,0,8,1,0,100.0
11,Ozan Kabak,15.0,tr TUR,CB,21-276,90,0,0,0,1,1,0,0,3,2,0,1,0,3,0,1,0.0
12,Max Aarons,2.0,eng ENG,RB,21-356,90,0,0,0,0,0,0,1,1,1,0,0,0,1,0,2,0.0
13,Angus Gunn,28.0,sct SCO,GK,25-338,90,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,
14,14 Players,,,,,990,1,0,0,13,7,3,9,13,8,0,1,0,51,10,22,31.3
