,num,joueur
0,3,George Friend
1,6,Ben Gibson
2,7,Grant Leadbitter
3,8,Adam Clayton
4,19,Stewart Downing
5,20,Patrick Bamford
6,25,Calum Chambers
7,29,Rudy Gestede
8,34,Adam Forshaw
9,,
10,1,Dimitrios Konstantopoulos
