,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Touches,Touches,Touches,Touches,Touches,Touches,Touches,Take-Ons,Take-Ons,Take-Ons,Take-Ons,Take-Ons,Carries,Carries,Carries,Carries,Carries,Carries,Carries,Carries,Receiving,Receiving
,Player,#,Nation,Pos,Age,Min,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR
0,Jordan Ayew,18.0,gh GHA,FW,26-152,89,53,0,5,21,28,7,53,3,1,33.3,2,66.7,42,292,157,5,4,2,6,2,44,13
1,Andy King,24.0,wls WAL,FW,29-104,1,1,0,0,0,1,0,1,0,0,,0,,1,4,4,0,0,0,0,0,1,0
2,Sam Clucas,17.0,eng ENG,LM,27-138,90,42,2,12,9,21,5,42,0,0,,0,,28,124,44,2,2,0,3,1,29,5
3,Tom Carroll,14.0,eng ENG,CM,25-258,90,63,0,8,27,29,1,63,0,0,,0,,32,189,48,0,1,0,3,1,42,2
4,Ki Sung-yueng,4.0,kr KOR,CM,29-017,90,58,0,8,26,25,6,58,1,0,0.0,1,100.0,37,262,139,4,5,1,2,1,38,3
5,Nathan Dyer,12.0,eng ENG,RM,30-073,73,42,0,2,24,17,0,42,0,0,,0,,23,146,76,3,3,0,2,0,35,4
6,Tammy Abraham,10.0,eng ENG,RM,20-131,17,16,0,1,8,7,3,16,0,0,,0,,9,25,8,0,0,0,1,1,12,3
7,Martin Olsson,16.0,se SWE,LB,29-269,58,46,1,11,9,28,3,46,1,1,100.0,0,0.0,28,267,178,6,3,2,1,1,33,11
8,André Ayew,19.0,gh GHA,LB,28-055,32,22,1,3,11,8,1,22,2,0,0.0,2,100.0,13,94,51,1,3,0,2,1,12,1
9,Alfie Mawson,6.0,eng ENG,CB,24-022,90,47,7,21,25,1,1,47,0,0,,0,,21,149,105,1,0,0,0,0,23,0
10,Federico Fernández,33.0,ar ARG,CB,28-354,90,47,3,26,19,2,1,47,0,0,,0,,14,55,28,0,0,0,0,0,22,1
11,Mike van der Hoorn,5.0,nl NED,CB,25-118,90,63,2,27,35,1,0,63,0,0,,0,,33,267,193,2,0,0,0,2,36,0
12,Kyle Naughton,26.0,eng ENG,RB,29-085,90,76,0,12,33,31,5,76,0,0,,0,,28,228,130,5,2,1,0,2,42,8
13,Łukasz Fabiański,1.0,pl POL,GK,32-298,90,39,33,39,0,0,0,39,0,0,,0,,23,161,79,0,0,0,0,0,20,0
14,14 Players,,,,,990,615,49,175,247,199,33,615,7,2,28.6,5,71.4,332,2263,1240,29,23,6,20,12,389,51
