,num,joueur
0,,Séamus Coleman
1,,Phil Jagielka
2,,Phil Neville
3,,Steven Pienaar
4,,Marouane Fellaini
5,,Yakubu Aiyegbeni
6,,Leighton Baines
7,,Mikel Arteta
8,,Tim Cahill
9,,
10,,Ján Mucha
