,num,joueur
0,,Bradley Johnson
1,,Robert Snodgrass
2,,Wes Hoolahan
3,,Michael Turner
4,,Javier Garrido
5,,Russell Martin
6,,Sébastien Bassong
7,,Jonny Howson
8,,Elliott Bennett
9,,
10,,Jed Steer
