,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Total,Total,Total,Total,Total,Short,Short,Short,Medium,Medium,Medium,Long,Long,Long,Unnamed: 20_level_0,Unnamed: 21_level_0,Unnamed: 22_level_0,Unnamed: 23_level_0,Unnamed: 24_level_0,Unnamed: 25_level_0,Unnamed: 26_level_0,Unnamed: 27_level_0
,Player,#,Nation,Pos,Age,Min,Cmp,Att,Cmp%,TotDist,PrgDist,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Ast,xAG,xA,KP,1/3,PPA,CrsPA,PrgP
0,Harry Kane,10.0,eng ENG,FW,27-096,90,15,28,53.6,182,62,10,12,83.3,2,6,33.3,1,6,16.7,0,0.0,0.0,0,2,0,0,1
1,Son Heung-min,7.0,kr KOR,LW,28-116,84,11,21,52.4,123,30,8,10,80.0,3,8,37.5,0,2,0.0,0,0.0,0.0,1,0,1,0,2
2,Ben Davies,33.0,wls WAL,LB,27-191,6,1,2,50.0,14,14,1,1,100.0,0,1,0.0,0,0,,0,0.0,0.0,0,0,0,0,0
3,Érik Lamela,11.0,ar ARG,RW,28-242,69,15,23,65.2,195,45,9,11,81.8,4,5,80.0,0,1,0.0,0,0.0,0.0,0,0,0,0,2
4,Gareth Bale,9.0,wls WAL,RW,31-108,21,3,5,60.0,37,0,2,2,100.0,1,1,100.0,0,1,0.0,0,0.5,0.0,2,0,0,0,1
5,Tanguy Ndombele,28.0,fr FRA,AM,23-309,63,16,21,76.2,170,42,11,12,91.7,3,5,60.0,0,1,0.0,0,0.0,0.0,0,1,1,0,1
6,Giovani Lo Celso,18.0,ar ARG,AM,24-206,27,8,13,61.5,101,42,6,8,75.0,0,1,0.0,1,1,100.0,0,0.1,0.1,2,1,1,0,1
7,Pierre Højbjerg,5.0,dk DEN,DM,25-088,90,50,56,89.3,782,226,29,31,93.5,18,21,85.7,3,4,75.0,0,0.0,0.0,0,3,0,0,0
8,Moussa Sissoko,17.0,fr FRA,DM,31-077,90,20,25,80.0,275,55,9,11,81.8,10,11,90.9,0,2,0.0,0,0.0,0.0,0,0,0,0,1
9,Sergio Reguilón,3.0,es ESP,"LB,LW",23-321,90,49,67,73.1,815,342,28,34,82.4,15,24,62.5,5,7,71.4,1,0.2,0.1,1,1,2,1,2
10,Eric Dier,15.0,eng ENG,CB,26-291,90,42,48,87.5,809,205,10,11,90.9,25,25,100.0,5,9,55.6,0,0.0,0.0,0,2,0,0,0
11,Toby Alderweireld,4.0,be BEL,CB,31-244,90,38,48,79.2,783,199,14,14,100.0,17,20,85.0,6,13,46.2,0,0.0,0.0,0,3,0,0,6
12,Matt Doherty,2.0,ie IRL,RB,28-290,90,30,45,66.7,380,180,15,19,78.9,8,12,66.7,1,7,14.3,0,0.0,0.0,0,2,0,0,2
13,Hugo Lloris,1.0,fr FRA,GK,33-311,90,20,27,74.1,465,311,7,7,100.0,9,9,100.0,4,11,36.4,0,0.0,0.0,0,0,0,0,0
14,14 Players,,,,,990,318,429,74.1,5131,1753,159,183,86.9,115,149,77.2,26,65,40.0,1,0.9,0.3,6,15,5,1,19
