,num,joueur
0,,Stéphane Sessègnon
1,,Craig Dawson
2,,Victor Anichebe
3,,Thievy Bifouma
4,,Liam Ridgewell
5,,Youssouf Mulumbu
6,,Gareth McAuley
7,,Steven Reid
8,,Graham Dorrans
9,,
10,,Boaz Myhill
