,num,joueur
0,,Park Ji-sung
1,,Nemanja Vidić
2,,Patrice Evra
3,,Ryan Giggs
4,,Michael Carrick
5,,Chris Smalling
6,,Fábio
7,,Wayne Rooney
8,,Darron Gibson
9,,
10,,Ben Amos
