,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Total,Total,Total,Total,Total,Short,Short,Short,Medium,Medium,Medium,Long,Long,Long,Unnamed: 20_level_0,Unnamed: 21_level_0,Unnamed: 22_level_0,Unnamed: 23_level_0,Unnamed: 24_level_0,Unnamed: 25_level_0,Unnamed: 26_level_0,Unnamed: 27_level_0
,Player,#,Nation,Pos,Age,Min,Cmp,Att,Cmp%,TotDist,PrgDist,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Ast,xAG,xA,KP,1/3,PPA,CrsPA,PrgP
0,Álvaro Morata,29.0,es ESP,FW,26-043,64,10,14,71.4,149,8,6,9,66.7,0,1,0.0,2,2,100.0,0,0.0,0.0,1,0,0,0,0
1,Olivier Giroud,18.0,fr FRA,FW,32-066,26,5,6,83.3,108,15,3,3,100.0,1,2,50.0,1,1,100.0,0,0.0,0.0,0,1,0,0,1
2,Eden Hazard,10.0,be BEL,LW,27-332,90,41,53,77.4,663,208,21,26,80.8,14,17,82.4,5,6,83.3,1,0.6,0.3,6,7,2,0,10
3,Willian,22.0,br BRA,RW,30-118,64,27,36,75.0,434,49,14,17,82.4,12,15,80.0,1,4,25.0,0,0.0,0.0,1,0,1,0,3
4,Pedro,11.0,es ESP,RW,31-130,26,13,15,86.7,129,31,9,9,100.0,2,2,100.0,0,1,0.0,0,0.0,0.0,0,1,0,0,1
5,Ruben Loftus-Cheek,12.0,eng ENG,"LM,RM",22-316,90,58,66,87.9,770,155,33,35,94.3,22,26,84.6,0,0,,0,0.0,0.1,0,4,0,0,9
6,Cesc Fàbregas,4.0,es ESP,CM,31-215,90,65,76,85.5,1017,426,36,37,97.3,25,30,83.3,4,8,50.0,0,0.2,0.4,2,5,3,0,9
7,N'Golo Kanté,7.0,fr FRA,RM,27-251,76,48,54,88.9,710,137,24,26,92.3,18,19,94.7,3,3,100.0,0,0.1,0.1,1,1,0,0,3
8,Mateo Kovačić,17.0,hr CRO,LM,24-213,14,21,22,95.5,351,86,10,10,100.0,9,10,90.0,2,2,100.0,0,0.0,0.0,0,4,0,0,6
9,Marcos Alonso,3.0,es ESP,LB,27-342,90,64,78,82.1,912,245,37,41,90.2,22,25,88.0,2,5,40.0,0,0.0,0.0,1,2,0,0,7
10,Andreas Christensen,27.0,dk DEN,CB,22-239,90,74,79,93.7,1385,394,23,24,95.8,46,49,93.9,5,6,83.3,0,0.0,0.0,0,3,0,0,4
11,Antonio Rüdiger,2.0,de GER,CB,25-277,90,95,102,93.1,1656,578,36,36,100.0,51,53,96.2,5,9,55.6,0,0.0,0.0,0,3,0,0,6
12,César Azpilicueta,28.0,es ESP,RB,29-099,90,72,86,83.7,1017,387,42,46,91.3,22,27,81.5,4,5,80.0,0,0.1,0.1,1,3,2,2,4
13,Kepa Arrizabalaga,1.0,es ESP,GK,24-063,90,34,37,91.9,870,624,7,7,100.0,15,15,100.0,12,15,80.0,0,0.0,0.0,0,0,0,0,0
14,14 Players,,,,,990,627,724,86.6,10171,3343,301,326,92.3,259,291,89.0,46,67,68.7,1,1.0,1.2,13,34,8,2,63
