,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Touches,Touches,Touches,Touches,Touches,Touches,Touches,Take-Ons,Take-Ons,Take-Ons,Take-Ons,Take-Ons,Carries,Carries,Carries,Carries,Carries,Carries,Carries,Carries,Receiving,Receiving
,Player,#,Nation,Pos,Age,Min,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR
0,David McGoldrick,17.0,ie IRL,"FW,AM",32-310,90,42,0,4,22,17,2,42,3,2,66.7,1,33.3,17,112,54,1,1,0,1,0,31,3
1,Oliver Burke,14.0,sct SCO,FW,23-180,55,18,0,1,6,11,4,18,1,0,0.0,1,100.0,9,91,37,2,1,0,1,3,10,7
2,Oliver McBurnie,9.0,sct SCO,FW,24-122,35,9,0,0,2,7,0,9,0,0,,0,,4,27,16,1,0,0,0,0,8,1
3,Ben Osborn,23.0,eng ENG,CM,26-060,62,31,1,4,16,13,0,31,0,0,,0,,16,94,70,2,1,0,2,0,17,2
4,John Fleck,4.0,sct SCO,"LM,CM",29-041,28,19,1,2,6,11,0,19,0,0,,0,,8,35,16,0,2,0,1,0,12,3
5,Sander Berge,8.0,no NOR,CM,22-233,90,57,3,8,33,16,1,57,2,2,100.0,0,0.0,38,247,128,1,2,0,2,0,45,1
6,John Lundstram,7.0,eng ENG,"CM,RM",26-229,90,55,0,6,35,15,1,55,3,3,100.0,0,0.0,29,231,79,4,2,0,1,2,39,3
7,Enda Stevens,3.0,ie IRL,"WB,LB",30-087,90,65,3,12,28,25,1,65,0,0,,0,,27,97,43,0,0,0,1,0,38,4
8,George Baldock,2.0,gr GRE,"WB,RB",27-209,90,40,2,14,10,17,0,40,1,0,0.0,1,100.0,12,78,26,1,3,0,0,0,18,0
9,Jack Robinson,19.0,eng ENG,CB,27-033,90,61,5,15,32,14,0,61,0,0,,0,,22,101,46,1,1,0,0,0,34,1
10,John Egan,12.0,ie IRL,CB,27-350,90,35,6,20,14,2,1,35,0,0,,0,,18,113,62,0,1,0,0,0,19,0
11,Chris Basham,6.0,eng ENG,CB,32-076,75,39,6,20,14,5,3,39,0,0,,0,,15,52,11,0,0,0,1,0,18,2
12,Billy Sharp,10.0,eng ENG,FW,34-242,15,4,0,0,1,3,1,4,0,0,,0,,2,26,15,1,0,1,0,0,3,3
13,Aaron Ramsdale,1.0,eng ENG,GK,22-143,90,32,29,31,0,1,1,32,0,0,,0,,17,114,76,0,0,0,1,0,19,0
14,14 Players,,,,,990,507,56,137,219,157,15,507,10,7,70.0,3,30.0,234,1418,679,14,14,1,11,5,311,30
