,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Tackles,Tackles,Tackles,Tackles,Tackles,Challenges,Challenges,Challenges,Challenges,Blocks,Blocks,Blocks,Unnamed: 18_level_0,Unnamed: 19_level_0,Unnamed: 20_level_0,Unnamed: 21_level_0
,Player,#,Nation,Pos,Age,Min,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl,Att,Tkl%,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err
0,Ollie Watkins,11.0,eng ENG,FW,24-356,90,0,0,0,0,0,0,1,0.0,1,1,0,1,0,0,1,0
1,Anwar El Ghazi,21.0,nl NED,LW,25-231,90,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,0,0
2,Bertrand Traoré,15.0,bf BFA,RW,25-105,90,0,0,0,0,0,0,0,,0,1,0,1,1,1,1,0
3,Jack Grealish,10.0,eng ENG,AM,25-101,90,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
4,John McGinn,7.0,sct SCO,DM,26-063,90,4,4,2,2,0,2,3,66.7,1,1,0,1,1,5,0,0
5,Douglas Luiz,6.0,br BRA,DM,22-225,90,1,1,1,0,0,1,4,25.0,3,0,0,0,1,2,1,0
6,Matt Targett,18.0,eng ENG,LB,25-093,90,2,0,0,1,1,2,2,100.0,0,0,0,0,3,5,2,0
7,Tyrone Mings,5.0,eng ENG,CB,27-282,90,1,1,1,0,0,1,2,50.0,1,0,0,0,2,3,2,0
8,Kortney Hause,30.0,eng ENG,CB,25-157,90,2,1,2,0,0,0,1,0.0,1,0,0,0,1,3,4,0
9,Matty Cash,2.0,pl POL,RB,23-135,90,1,0,1,0,0,1,2,50.0,1,0,0,0,1,2,1,0
10,Emiliano Martínez,26.0,ar ARG,GK,28-109,90,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
11,11 Players,,,,,990,11,7,7,3,1,7,16,43.8,9,3,0,3,10,21,12,0
