,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Corner Kicks,Corner Kicks,Corner Kicks,Outcomes,Outcomes,Outcomes
,Player,#,Nation,Pos,Age,Min,Att,Live,Dead,FK,TB,Sw,Crs,TI,CK,In,Out,Str,Cmp,Off,Blocks
0,Erling Haaland,9.0,no NOR,FW,22-212,90,10,8,2,0,0,0,0,0,0,0,0,0,8,0,1
1,Jack Grealish,10.0,eng ENG,LW,27-161,90,31,30,1,0,0,0,2,1,0,0,0,0,26,0,1
2,Phil Foden,47.0,eng ENG,RW,22-266,88,79,73,6,2,0,0,7,0,4,0,4,0,63,0,0
3,Nathan Aké,6.0,nl NED,RW,28-000,2,5,5,0,0,0,0,3,0,0,0,0,0,3,0,1
4,İlkay Gündoğan,8.0,de GER,CM,32-117,90,43,42,1,0,1,0,3,0,1,0,1,0,30,0,1
5,Kevin De Bruyne,17.0,be BEL,CM,31-235,87,56,49,7,1,0,0,8,1,5,0,5,0,44,0,2
6,Julián Álvarez,19.0,ar ARG,CM,23-018,3,2,2,0,0,0,0,0,0,0,0,0,0,1,0,0
7,Bernardo Silva,20.0,pt POR,DM,28-192,90,89,75,14,2,0,0,3,12,0,0,0,0,75,0,1
8,Rodri,16.0,es ESP,DM,26-241,90,89,88,1,0,0,1,0,1,0,0,0,0,81,0,1
9,Aymeric Laporte,14.0,es ESP,LB,28-267,90,86,85,1,0,0,1,2,1,0,0,0,0,76,0,1
10,Rúben Dias,3.0,pt POR,CB,25-280,90,101,101,0,0,0,0,1,0,0,0,0,0,95,0,0
11,Kyle Walker,2.0,eng ENG,RB,32-266,90,121,108,13,2,2,0,5,11,0,0,0,0,104,0,4
12,Ederson,31.0,br BRA,GK,29-185,90,27,22,5,1,0,1,0,0,0,0,0,0,25,0,0
13,13 Players,,,,,990,739,688,51,8,3,3,34,27,10,0,10,0,631,0,13
