,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Tackles,Tackles,Tackles,Tackles,Tackles,Challenges,Challenges,Challenges,Challenges,Blocks,Blocks,Blocks,Unnamed: 18_level_0,Unnamed: 19_level_0,Unnamed: 20_level_0,Unnamed: 21_level_0
,Player,#,Nation,Pos,Age,Min,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl,Att,Tkl%,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err
0,Anthony Martial,9.0,fr FRA,FW,27-029,68,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
1,Anthony Elanga,36.0,se SWE,FW,20-251,22,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
2,Marcus Rashford,10.0,eng ENG,"RW,LW",25-064,90,0,0,0,0,0,0,0,,0,0,0,0,1,1,0,0
3,Bruno Fernandes,8.0,pt POR,"AM,RW",28-117,90,2,1,1,1,0,2,3,66.7,1,0,0,0,0,2,0,0
4,Donny van de Beek,34.0,nl NED,AM,25-260,44,0,0,0,0,0,0,0,,0,1,1,0,1,1,0,0
5,Alejandro Garnacho,49.0,ar ARG,LW,18-186,46,0,0,0,0,0,0,2,0.0,2,1,0,1,1,1,0,0
6,Christian Eriksen,14.0,dk DEN,DM,30-323,67,2,2,1,1,0,2,2,100.0,0,0,0,0,0,2,1,0
7,Fred,17.0,br BRA,DM,29-304,23,0,0,0,0,0,0,1,0.0,1,1,0,1,1,1,0,0
8,Casemiro,18.0,br BRA,DM,30-314,90,1,0,0,1,0,1,2,50.0,1,1,0,1,0,1,0,0
9,Luke Shaw,23.0,eng ENG,LB,27-175,90,1,0,1,0,0,0,0,,0,1,0,1,0,1,3,1
10,Victor Lindelöf,2.0,se SWE,CB,28-170,87,0,0,0,0,0,0,0,,0,1,0,1,1,1,2,0
11,Lisandro Martínez,6.0,ar ARG,CB,24-350,3,0,0,0,0,0,0,0,,0,1,0,1,0,0,0,0
12,Harry Maguire,5.0,eng ENG,CB,29-304,90,2,2,1,0,1,1,1,100.0,0,1,0,1,2,4,3,0
13,Aaron Wan-Bissaka,29.0,eng ENG,RB,25-038,68,1,1,1,0,0,1,1,100.0,0,2,0,2,2,3,1,0
14,Diogo Dalot,20.0,pt POR,RB,23-291,22,0,0,0,0,0,0,0,,0,0,0,0,1,1,0,0
15,David de Gea,1.0,es ESP,GK,32-057,90,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0
16,16 Players,,,,,990,9,6,5,3,1,7,12,58.3,5,10,1,9,10,19,11,1
