,num,joueur
0,,Wayne Hennessey
1,,Kevin Foley
2,,Jamie O'Hara
3,,Karl Henry
4,,Jody Craddock
5,,Stephen Hunt
6,,Stephen Ward
7,,George Elokobi
8,,Michael Mancienne
9,,Steven Fletcher
10,,Matthew Jarvis
