,num,joueur
0,1,Łukasz Fabiański
1,4,Ki Sung-yueng
2,5,Mike van der Hoorn
3,6,Alfie Mawson
4,7,Leon Britton
5,10,Borja Bastón
6,15,Wayne Routledge
7,17,Modou Barrow
8,23,Gylfi Sigurðsson
9,26,Kyle Naughton
10,35,Stephen Kingsley
