,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Touches,Touches,Touches,Touches,Touches,Touches,Touches,Take-Ons,Take-Ons,Take-Ons,Take-Ons,Take-Ons,Carries,Carries,Carries,Carries,Carries,Carries,Carries,Carries,Receiving,Receiving
,Player,#,Nation,Pos,Age,Min,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR
0,Ollie Watkins,11.0,eng ENG,FW,27-134,89,23,1,1,6,16,5,23,3,1,33.3,2,66.7,18,78,35,1,0,0,1,1,18,7
1,Matty Cash,2.0,pl POL,RW,25-279,1,2,0,0,1,1,0,2,0,0,,0,,0,0,0,0,0,0,0,0,0,0
2,Emi Buendía,10.0,ar ARG,FW,26-139,67,30,0,0,13,17,4,30,0,0,,0,,20,97,69,3,2,0,3,0,24,6
3,Jhon Durán,22.0,co COL,FW,19-151,23,7,0,0,3,4,0,7,0,0,,0,,5,55,26,2,1,0,0,1,5,1
4,Jacob Ramsey,41.0,eng ENG,"LM,LW",21-350,90,32,2,3,13,16,5,32,4,1,25.0,3,75.0,22,186,77,4,3,0,1,0,23,7
5,Douglas Luiz,6.0,br BRA,CM,25-004,90,75,3,15,37,23,0,75,0,0,,0,,55,303,120,2,1,0,0,1,54,2
6,John McGinn,7.0,sct SCO,"CM,RM",28-207,90,50,1,4,33,13,1,50,4,3,75.0,1,25.0,42,296,148,2,2,1,3,1,29,2
7,Leon Bailey,31.0,jm JAM,RM,25-277,67,24,0,1,12,13,6,24,6,3,50.0,2,33.3,18,172,74,4,2,3,1,1,15,7
8,Boubacar Kamara,44.0,fr FRA,CM,23-171,23,10,0,1,6,3,1,10,1,0,0.0,0,0.0,9,28,9,0,1,1,0,1,7,0
9,Álex Moreno,15.0,es ESP,LB,29-339,90,63,4,17,22,25,0,63,1,0,0.0,1,100.0,41,257,86,5,1,0,3,0,40,13
10,Tyrone Mings,5.0,eng ENG,CB,30-061,90,67,11,35,26,6,1,67,0,0,,0,,48,254,112,1,1,0,1,1,46,0
11,Ezri Konsa,4.0,eng ENG,CB,25-202,90,58,10,25,32,1,0,58,0,0,,0,,39,177,49,0,0,0,0,0,37,0
12,Ashley Young,18.0,eng ENG,RB,37-308,90,57,4,15,33,9,1,57,1,0,0.0,0,0.0,42,228,142,2,2,0,0,0,36,0
13,Emiliano Martínez,1.0,ar ARG,GK,30-253,90,46,35,45,1,0,0,46,0,0,,0,,31,119,47,0,0,0,0,0,26,0
14,14 Players,,,,,990,544,71,162,238,147,24,544,20,8,40.0,9,45.0,390,2250,994,26,16,5,13,7,360,45
