,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Touches,Touches,Touches,Touches,Touches,Touches,Touches,Take-Ons,Take-Ons,Take-Ons,Take-Ons,Take-Ons,Carries,Carries,Carries,Carries,Carries,Carries,Carries,Carries,Receiving,Receiving
,Player,#,Nation,Pos,Age,Min,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR
0,Ivan Toney,17.0,eng ENG,FW,27-002,90,30,1,2,14,14,7,30,2,0,0.0,1,50.0,15,61,27,1,0,1,2,0,24,5
1,Yoane Wissa,11.0,cd COD,LW,26-196,60,24,0,4,8,13,1,24,4,4,100.0,0,0.0,18,112,43,0,0,0,1,0,21,7
2,Kevin Schade,9.0,de GER,"RW,CM",21-111,30,10,0,4,1,5,1,10,2,0,0.0,1,50.0,4,25,8,1,1,0,1,0,3,1
3,Bryan Mbeumo,19.0,cm CMR,"RW,LW",23-223,89,56,1,7,19,30,7,56,3,2,66.7,1,33.3,33,146,88,4,1,2,2,1,38,10
4,Pontus Jansson,18.0,se SWE,CB,32-033,1,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0
5,Mathias Jensen,8.0,dk DEN,LM,27-076,74,54,1,12,22,20,1,54,1,0,0.0,0,0.0,26,79,52,1,0,0,0,1,33,2
6,Shandon Baptiste,26.0,gd GRN,LM,24-344,15,11,1,6,5,1,1,11,1,1,100.0,0,0.0,9,23,3,0,0,0,2,0,7,0
7,Christian Nørgaard,6.0,dk DEN,CM,29-008,90,72,9,23,34,15,4,72,2,1,50.0,1,50.0,29,105,54,1,0,0,1,1,36,1
8,Mikkel Damsgaard,24.0,dk DEN,RM,22-258,60,42,0,7,23,13,1,42,2,2,100.0,0,0.0,27,110,78,0,0,0,0,1,30,2
9,Josh Dasilva,10.0,eng ENG,"RM,CM",24-146,30,28,0,5,14,9,0,28,3,1,33.3,0,0.0,16,70,16,1,0,0,0,2,19,3
10,Rico Henry,3.0,eng ENG,LB,25-253,90,66,2,18,24,24,0,66,1,0,0.0,1,100.0,31,107,64,1,2,0,2,0,42,7
11,Ben Mee,16.0,eng ENG,CB,33-178,90,79,3,32,41,7,4,79,1,1,100.0,0,0.0,49,216,161,0,0,0,0,0,51,0
12,Ethan Pinnock,5.0,jm JAM,CB,29-293,90,69,11,39,22,8,2,69,0,0,,0,,32,84,40,0,0,0,0,0,38,0
13,Aaron Hickey,2.0,sct SCO,RB,20-281,90,64,4,25,24,16,0,64,1,1,100.0,0,0.0,30,140,64,1,0,0,1,1,31,1
14,David Raya,1.0,es ESP,GK,27-184,90,45,28,44,1,0,0,45,0,0,,0,,26,89,35,0,0,0,0,0,27,0
15,15 Players,,,,,989,650,61,228,252,175,29,650,23,13,56.5,5,21.7,345,1367,733,11,4,3,12,7,400,39
