,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Tackles,Tackles,Tackles,Tackles,Tackles,Challenges,Challenges,Challenges,Challenges,Blocks,Blocks,Blocks,Unnamed: 18_level_0,Unnamed: 19_level_0,Unnamed: 20_level_0,Unnamed: 21_level_0
,Player,#,Nation,Pos,Age,Min,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl,Att,Tkl%,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err
0,Alexandre Lacazette,9.0,fr FRA,FW,27-194,45,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0
1,Henrikh Mkhitaryan,7.0,am ARM,RW,29-321,45,1,1,0,1,0,0,2,0.0,2,2,0,2,0,1,0,0
2,Pierre-Emerick Aubameyang,14.0,ga GAB,FW,29-173,90,0,0,0,0,0,0,0,,0,1,0,1,0,0,0,0
3,Sead Kolašinac,31.0,ba BIH,"LB,LW",25-171,90,4,3,3,1,0,2,3,66.7,1,1,0,1,0,4,1,0
4,Héctor Bellerín,2.0,es ESP,"RB,RW",23-264,90,0,0,0,0,0,0,0,,0,0,0,0,1,1,0,0
5,Mattéo Guendouzi,29.0,fr FRA,"LM,CM",19-238,90,0,0,0,0,0,0,0,,0,0,0,0,1,1,0,0
6,Lucas Torreira,11.0,uy URU,"RM,CM",22-300,90,2,1,0,2,0,1,1,100.0,0,0,0,0,0,2,1,0
7,Granit Xhaka,34.0,ch SUI,"CM,DM",26-072,90,5,3,3,2,0,3,3,100.0,0,2,0,2,1,6,6,0
8,Sokratis Papastathopoulos,5.0,gr GRE,CB,30-182,90,3,1,2,1,0,0,0,,0,1,1,0,4,7,3,0
9,Shkodran Mustafi,20.0,de GER,CB,26-235,65,1,1,1,0,0,0,0,,0,0,0,0,1,2,2,0
10,Nacho Monreal,18.0,es ESP,CB,32-285,25,1,0,0,1,0,1,1,100.0,0,0,0,0,0,1,1,0
11,Stephan Lichtsteiner,12.0,ch SUI,CB,34-326,45,0,0,0,0,0,0,0,,0,1,0,1,2,2,0,0
12,Alex Iwobi,17.0,ng NGA,LW,22-219,45,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,0,0
13,Bernd Leno,19.0,de GER,GK,26-279,90,0,0,0,0,0,0,0,,0,0,0,0,1,1,0,0
14,14 Players,,,,,990,17,10,9,8,0,7,11,63.6,4,8,1,7,11,28,15,0
