,Date,Time,Comp,Round,Day,Venue,Result,GF,GA,Opponent,xG,xGA,Poss,Attendance,Captain,Formation,Referee,Match Report,Notes
13,2018-11-24,15:00 ,Premier League,Matchweek 13,Sat,Away,L,0,1,Everton,1.0,2.1,30,"39,139",Sean Morrison,4-1-4-1,Paul Tierney,https://fbref.com/en/matches/792b0e13/Everton-Cardiff-City-November-24-2018-Premier-League,
14,2018-11-30,20:00 ,Premier League,Matchweek 14,Fri,Home,W,2,1,Wolves,1.0,0.8,48,"30,213",Sean Morrison,3-1-4-2,Andre Marriner,https://fbref.com/en/matches/c8d648e4/Cardiff-City-Wolverhampton-Wanderers-November-30-2018-Premier-League,
15,2018-12-04,19:45 ,Premier League,Matchweek 15,Tue,Away,L,1,3,West Ham,2.1,1.7,40,"56,811",Sean Morrison,4-1-4-1,Graham Scott,https://fbref.com/en/matches/044b4b5a/West-Ham-United-Cardiff-City-December-4-2018-Premier-League,
16,2018-12-08,15:00 ,Premier League,Matchweek 16,Sat,Home,W,1,0,Southampton,1.5,0.7,37,"30,067",Sean Morrison,4-1-4-1,Jonathan Moss,https://fbref.com/en/matches/8e964f90/Cardiff-City-Southampton-December-8-2018-Premier-League,
17,2018-12-15,15:00 ,Premier League,Matchweek 17,Sat,Away,L,2,3,Watford,0.9,1.4,29,"20,032",Sean Morrison,4-1-4-1,Andy Madley,https://fbref.com/en/matches/514e90fd/Watford-Cardiff-City-December-15-2018-Premier-League,
18,2018-12-22,17:30 ,Premier League,Matchweek 18,Sat,Home,L,1,5,Manchester Utd,1.4,2.8,27,"33,028",Sean Morrison,4-1-4-1,Michael Oliver,https://fbref.com/en/matches/7d45c66e/Cardiff-City-Manchester-United-December-22-2018-Premier-League,
19,2018-12-26,15:00 ,Premier League,Matchweek 19,Wed,Away,D,0,0,Crystal Palace,0.9,2.1,38,"25,206",Sean Morrison,5-4-1,Lee Probert,https://fbref.com/en/matches/c58e407b/Crystal-Palace-Cardiff-City-December-26-2018-Premier-League,
20,2018-12-29,15:00 ,Premier League,Matchweek 20,Sat,Away,W,1,0,Leicester City,0.6,1.8,38,"32,047",Sean Morrison,4-1-4-1,Simon Hooper,https://fbref.com/en/matches/b815d126/Leicester-City-Cardiff-City-December-29-2018-Premier-League,
21,2019-01-01,17:30 ,Premier League,Matchweek 21,Tue,Home,L,0,3,Tottenham,0.9,1.1,28,"32,485",Sean Morrison,4-1-4-1,Kevin Friend,https://fbref.com/en/matches/eac5074c/Cardiff-City-Tottenham-Hotspur-January-1-2019-Premier-League,
23,2019-01-12,15:00 ,Premier League,Matchweek 22,Sat,Home,D,0,0,Huddersfield,0.1,0.5,39,"30,725",Sean Morrison,4-1-4-1,Lee Mason,https://fbref.com/en/matches/f49f5ccb/Cardiff-City-Huddersfield-Town-January-12-2019-Premier-League,
24,2019-01-19,15:00 ,Premier League,Matchweek 23,Sat,Away,L,0,3,Newcastle Utd,0.3,2.0,46,"49,864",Sol Bamba,4-4-2,Stuart Attwell,https://fbref.com/en/matches/79bd2498/Newcastle-United-Cardiff-City-January-19-2019-Premier-League,
25,2019-01-29,19:45 ,Premier League,Matchweek 24,Tue,Away,L,1,2,Arsenal,0.8,2.6,30,"59,933",Sol Bamba,3-5-2,Mike Dean,https://fbref.com/en/matches/f37ab33c/Arsenal-Cardiff-City-January-29-2019-Premier-League,
26,2019-02-02,17:30 ,Premier League,Matchweek 25,Sat,Home,W,2,0,Bournemouth,2.1,0.5,27,"31,939",Sol Bamba,4-1-4-1,Jonathan Moss,https://fbref.com/en/matches/6e1f303b/Cardiff-City-Bournemouth-February-2-2019-Premier-League,
27,2019-02-09,15:00 ,Premier League,Matchweek 26,Sat,Away,W,2,1,Southampton,0.8,1.5,34,"31,438",Sol Bamba,3-4-1-2,Martin Atkinson,https://fbref.com/en/matches/2ad5c782/Southampton-Cardiff-City-February-9-2019-Premier-League,
28,2019-02-22,19:45 ,Premier League,Matchweek 27,Fri,Home,L,1,5,Watford,2.0,2.1,37,"30,387",Sean Morrison,3-4-3,Simon Hooper,https://fbref.com/en/matches/a87bd77b/Cardiff-City-Watford-February-22-2019-Premier-League,
29,2019-02-26,19:45 ,Premier League,Matchweek 28,Tue,Home,L,0,3,Everton,0.3,1.0,34,"31,849",Sean Morrison,4-4-1-1,Kevin Friend,https://fbref.com/en/matches/258dd575/Cardiff-City-Everton-February-26-2019-Premier-League,
30,2019-03-02,15:00 ,Premier League,Matchweek 29,Sat,Away,L,0,2,Wolves,0.6,2.8,44,"31,309",Sean Morrison,4-1-2-1-2◆,Andre Marriner,https://fbref.com/en/matches/2e1e02b8/Wolverhampton-Wanderers-Cardiff-City-March-2-2019-Premier-League,
31,2019-03-09,15:00 ,Premier League,Matchweek 30,Sat,Home,W,2,0,West Ham,3.5,0.3,30,"32,458",Sean Morrison,4-2-3-1,Graham Scott,https://fbref.com/en/matches/1ad3de71/Cardiff-City-West-Ham-United-March-9-2019-Premier-League,
32,2019-03-31,14:05 ,Premier League,Matchweek 32,Sun,Home,L,1,2,Chelsea,0.5,1.8,30,"32,657",Sean Morrison,4-2-3-1,Craig Pawson,https://fbref.com/en/matches/2aac7103/Cardiff-City-Chelsea-March-31-2019-Premier-League,
33,2019-04-03,19:45 ,Premier League,Matchweek 33,Wed,Away,L,0,2,Manchester City,0.1,3.2,21,"53,559",Sean Morrison,4-4-1-1,Jonathan Moss,https://fbref.com/en/matches/2b398496/Manchester-City-Cardiff-City-April-3-2019-Premier-League,
34,2019-04-13,15:00 ,Premier League,Matchweek 34,Sat,Away,L,0,2,Burnley,0.9,2.6,53,"21,480",Sean Morrison,4-2-3-1,Mike Dean,https://fbref.com/en/matches/3f70af93/Burnley-Cardiff-City-April-13-2019-Premier-League,
35,2019-04-16,19:45 ,Premier League,Matchweek 31,Tue,Away,W,2,0,Brighton,0.9,0.6,36,"30,226",Sean Morrison,4-2-3-1,Andre Marriner,https://fbref.com/en/matches/b6ce8e80/Brighton-and-Hove-Albion-Cardiff-City-April-16-2019-Premier-League,
36,2019-04-21,16:00 ,Premier League,Matchweek 35,Sun,Home,L,0,2,Liverpool,1.1,3.0,25,"33,082",Sean Morrison,4-1-4-1,Martin Atkinson,https://fbref.com/en/matches/ea0a6f68/Cardiff-City-Liverpool-April-21-2019-Premier-League,
37,2019-04-27,15:00 ,Premier League,Matchweek 36,Sat,Away,L,0,1,Fulham,1.1,0.5,29,"23,822",Sean Morrison,4-2-3-1,Chris Kavanagh,https://fbref.com/en/matches/c6e99e2a/Fulham-Cardiff-City-April-27-2019-Premier-League,
38,2019-05-04,17:30 ,Premier League,Matchweek 37,Sat,Home,L,2,3,Crystal Palace,1.9,1.6,40,"32,133",Sean Morrison,4-4-1-1,Michael Oliver,https://fbref.com/en/matches/521ebfbb/Cardiff-City-Crystal-Palace-May-4-2019-Premier-League,
39,2019-05-12,15:00 ,Premier League,Matchweek 38,Sun,Away,W,2,0,Manchester Utd,1.6,1.5,27,"74,457",Sean Morrison,4-4-1-1,Jonathan Moss,https://fbref.com/en/matches/7308fc7b/Manchester-United-Cardiff-City-May-12-2019-Premier-League,
