,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Total,Total,Total,Total,Total,Short,Short,Short,Medium,Medium,Medium,Long,Long,Long,Unnamed: 20_level_0,Unnamed: 21_level_0,Unnamed: 22_level_0,Unnamed: 23_level_0,Unnamed: 24_level_0,Unnamed: 25_level_0,Unnamed: 26_level_0,Unnamed: 27_level_0
,Player,#,Nation,Pos,Age,Min,Cmp,Att,Cmp%,TotDist,PrgDist,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Ast,xAG,xA,KP,1/3,PPA,CrsPA,PrgP
0,Jean-Philippe Mateta,14.0,fr FRA,FW,25-067,62,9,12,75.0,98,16,6,9,66.7,0,0,,1,1,100.0,0,0.1,0.0,1,1,0,0,1
1,Odsonne Édouard,22.0,fr FRA,FW,24-230,28,5,7,71.4,34,7,4,6,66.7,0,0,,0,0,,0,0.2,0.0,3,0,0,0,0
2,Wilfried Zaha,11.0,ci CIV,LW,29-297,90,17,20,85.0,199,44,12,13,92.3,4,5,80.0,0,0,,0,0.1,0.1,1,0,3,0,3
3,Jordan Ayew,9.0,gh GHA,"RW,RM",30-357,90,21,27,77.8,372,136,8,11,72.7,13,14,92.9,0,2,0.0,0,0.1,0.0,2,3,0,0,4
4,Jeffrey Schlupp,15.0,gh GHA,LM,29-254,90,21,26,80.8,293,67,11,13,84.6,9,10,90.0,0,1,0.0,0,0.0,0.1,0,1,1,0,2
5,Cheick Doucouré,28.0,ml MLI,CM,22-238,90,35,44,79.5,506,157,21,23,91.3,11,12,91.7,1,4,25.0,0,0.2,0.0,2,4,0,0,3
6,Eberechi Eze,10.0,eng ENG,RM,24-066,61,14,18,77.8,226,53,9,10,90.0,4,5,80.0,1,3,33.3,0,0.0,0.0,1,0,0,0,3
7,Michael Olise,7.0,fr FRA,RW,20-265,29,9,17,52.9,165,62,6,6,100.0,1,4,25.0,2,5,40.0,0,0.1,0.0,1,1,0,0,0
8,Tyrick Mitchell,3.0,eng ENG,LB,23-002,62,19,26,73.1,260,101,13,15,86.7,4,4,100.0,1,5,20.0,0,0.0,0.0,0,0,0,0,0
9,Nathaniel Clyne,17.0,eng ENG,LB,31-151,28,11,11,100.0,143,53,8,8,100.0,3,3,100.0,0,0,,0,0.0,0.0,0,0,0,0,1
10,Marc Guéhi,6.0,eng ENG,CB,22-052,90,53,58,91.4,997,420,22,23,95.7,27,28,96.4,4,6,66.7,0,0.0,0.0,0,6,0,0,3
11,Joachim Andersen,16.0,dk DEN,CB,26-095,90,43,58,74.1,778,369,17,17,100.0,23,28,82.1,2,11,18.2,0,0.0,0.0,1,4,0,0,3
12,Joel Ward,2.0,eng ENG,RB,32-309,90,26,40,65.0,423,150,15,19,78.9,9,13,69.2,2,6,33.3,0,0.1,0.0,2,1,0,0,2
13,Vicente Guaita,13.0,es ESP,GK,35-236,90,20,31,64.5,573,435,6,6,100.0,2,2,100.0,11,22,50.0,0,0.0,0.0,0,0,0,0,0
14,14 Players,,,,,990,303,395,76.7,5067,2070,158,179,88.3,110,128,85.9,25,66,37.9,0,0.8,0.3,14,21,4,0,25
