,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Aerial Duels,Aerial Duels,Aerial Duels
,Player,#,Nation,Pos,Age,Min,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Recov,Won,Lost,Won%
0,Kieffer Moore,21.0,wls WAL,FW,29-363,90,0,0,0,3,4,0,1,0,1,0,0,0,2,2,5,28.6
1,Dominic Solanke,9.0,eng ENG,AM,24-326,89,0,0,0,4,2,0,0,0,1,0,0,0,3,1,1,50.0
2,Junior Stanislas,19.0,eng ENG,FW,32-253,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
3,Marcus Tavernier,16.0,eng ENG,AM,23-137,85,0,0,0,1,5,1,8,0,1,0,0,0,10,2,4,33.3
4,Ryan Christie,10.0,sct SCO,AM,27-165,5,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0.0
5,Philip Billing,29.0,dk DEN,CM,26-056,90,1,0,0,2,0,0,0,5,2,0,0,0,8,1,1,50.0
6,Ben Pearson,22.0,eng ENG,CM,27-214,71,1,0,0,3,2,0,0,1,1,0,0,0,7,1,1,50.0
7,Lewis Cook,4.0,eng ENG,CM,25-184,19,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,
8,Jordan Zemura,33.0,zw ZIM,WB,22-265,90,0,0,0,2,0,0,0,0,2,0,0,0,6,1,1,50.0
9,Adam Smith,15.0,eng ENG,WB,31-099,90,1,0,0,1,1,0,1,2,0,0,0,0,5,0,0,
10,Lloyd Kelly,5.0,eng ENG,CB,23-304,90,0,0,0,0,0,0,1,1,2,0,0,0,2,2,0,100.0
11,Chris Mepham,6.0,wls WAL,CB,24-274,90,0,0,0,0,1,0,0,1,1,0,0,0,2,5,2,71.4
12,Jefferson Lerma,8.0,co COL,CB,27-285,90,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,
13,Mark Travers,1.0,ie IRL,GK,23-080,90,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,100.0
14,14 Players,,,,,990,3,0,0,18,16,1,11,13,12,0,0,0,49,16,16,50.0
