,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Tackles,Tackles,Tackles,Tackles,Tackles,Challenges,Challenges,Challenges,Challenges,Blocks,Blocks,Blocks,Unnamed: 18_level_0,Unnamed: 19_level_0,Unnamed: 20_level_0,Unnamed: 21_level_0
,Player,#,Nation,Pos,Age,Min,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl,Att,Tkl%,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err
0,Ollie Watkins,11.0,eng ENG,FW,27-002,90,0,0,0,0,0,0,0,,0,2,0,2,0,0,2,0
1,Leon Bailey,31.0,jm JAM,FW,25-145,65,3,2,0,3,0,0,0,,0,0,0,0,0,3,0,0
2,Matty Cash,2.0,pl POL,"RW,RB",25-147,25,2,2,2,0,0,1,1,100.0,0,0,0,0,0,2,0,0
3,Emi Buendía,10.0,ar ARG,"LM,AM",26-007,81,4,1,4,0,0,2,4,50.0,2,0,0,0,1,5,1,0
4,Calum Chambers,16.0,eng ENG,"CM,AM",27-346,9,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
5,Douglas Luiz,6.0,br BRA,"CM,DM",24-237,81,2,1,0,0,2,0,0,,0,2,0,2,2,4,1,0
6,Jan Bednarek,20.0,pl POL,"CB,DM",26-264,9,0,0,0,0,0,0,0,,0,1,1,0,0,0,2,0
7,Boubacar Kamara,44.0,fr FRA,"CM,DM",23-039,90,3,2,2,0,1,0,1,0.0,1,3,1,2,3,6,0,0
8,John McGinn,7.0,sct SCO,"RM,LW",28-075,77,0,0,0,0,0,0,0,,0,1,0,1,0,0,2,0
9,Philippe Coutinho,23.0,br BRA,"CM,LW",30-203,13,1,1,1,0,0,0,0,,0,0,0,0,1,2,0,0
10,Lucas Digne,27.0,fr FRA,LB,29-165,90,1,0,1,0,0,0,0,,0,0,0,0,0,1,3,0
11,Tyrone Mings,5.0,eng ENG,CB,29-294,90,0,0,0,0,0,0,2,0.0,2,3,0,3,4,4,1,0
12,Ezri Konsa,4.0,eng ENG,CB,25-070,81,2,0,1,1,0,1,1,100.0,0,0,0,0,0,2,4,0
13,Danny Ings,9.0,eng ENG,"FW,CB",30-162,9,0,0,0,0,0,0,0,,0,2,0,2,0,0,0,0
14,Ashley Young,18.0,eng ENG,"RB,CB",37-176,90,0,0,0,0,0,0,0,,0,1,1,0,2,2,7,0
15,Robin Olsen,25.0,se SWE,GK,32-358,90,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
16,16 Players,,,,,990,18,9,11,4,3,4,9,44.4,5,15,3,12,13,31,23,0
