,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Total,Total,Total,Total,Total,Short,Short,Short,Medium,Medium,Medium,Long,Long,Long,Unnamed: 20_level_0,Unnamed: 21_level_0,Unnamed: 22_level_0,Unnamed: 23_level_0,Unnamed: 24_level_0,Unnamed: 25_level_0,Unnamed: 26_level_0,Unnamed: 27_level_0
,Player,#,Nation,Pos,Age,Min,Cmp,Att,Cmp%,TotDist,PrgDist,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Ast,xAG,xA,KP,1/3,PPA,CrsPA,PrgP
0,Che Adams,10.0,sct SCO,FW,26-048,90,20,28,71.4,246,66,12,16,75.0,4,5,80.0,1,1,100.0,0,0.4,0.2,3,0,1,0,2
1,Adam Armstrong,9.0,eng ENG,LW,25-201,85,9,18,50.0,103,23,6,8,75.0,2,2,100.0,0,3,0.0,0,0.0,0.0,0,0,0,0,1
2,Lyanco,4.0,br BRA,CB,25-210,5,1,1,100.0,30,0,0,0,,0,0,,1,1,100.0,0,0.0,0.0,0,0,0,0,0
3,Mohamed Elyounoussi,24.0,no NOR,"RW,RM",28-026,90,9,17,52.9,171,36,3,5,60.0,4,6,66.7,2,3,66.7,0,0.0,0.0,0,0,0,0,2
4,James Ward-Prowse,8.0,eng ENG,"AM,DM,CM",27-302,90,21,32,65.6,312,115,12,14,85.7,3,6,50.0,3,7,42.9,0,0.1,0.2,1,3,1,0,3
5,Roméo Lavia,45.0,be BEL,DM,18-236,59,16,23,69.6,283,78,6,9,66.7,9,10,90.0,1,1,100.0,0,0.0,0.0,0,1,0,0,3
6,Joe Aribo,7.0,ng NGA,"AM,LM",26-040,31,4,10,40.0,43,2,3,5,60.0,1,3,33.3,0,0,,0,0.0,0.0,0,0,0,0,0
7,Ibrahima Diallo,27.0,fr FRA,"DM,CM",23-175,90,13,21,61.9,178,47,8,10,80.0,3,5,60.0,1,3,33.3,0,0.0,0.0,1,4,0,0,2
8,Romain Perraud,15.0,fr FRA,LB,24-342,72,11,16,68.8,171,90,5,6,83.3,6,8,75.0,0,2,0.0,1,0.5,0.3,2,2,1,0,2
9,Moussa Djenepo,19.0,ml MLI,LB,24-076,18,2,4,50.0,41,7,0,0,,2,3,66.7,0,1,0.0,0,0.0,0.0,0,0,0,0,0
10,Mohammed Salisu,22.0,gh GHA,CB,23-135,90,17,35,48.6,284,119,7,10,70.0,8,16,50.0,1,8,12.5,0,0.0,0.0,0,0,0,0,1
11,Armel Bella Kotchap,37.0,de GER,CB,20-262,90,10,21,47.6,198,76,5,5,100.0,4,7,57.1,1,6,16.7,0,0.0,0.0,0,0,0,0,0
12,Kyle Walker-Peters,2.0,eng ENG,RB,25-139,90,29,41,70.7,502,303,13,19,68.4,12,15,80.0,3,4,75.0,0,0.0,0.0,0,2,1,0,2
13,Gavin Bazunu,31.0,ie IRL,GK,20-191,90,18,38,47.4,775,731,2,2,100.0,4,4,100.0,12,32,37.5,0,0.0,0.0,0,8,0,0,0
14,14 Players,,,,,990,180,305,59.0,3337,1693,82,109,75.2,62,90,68.9,26,72,36.1,1,1.1,0.7,7,20,4,0,18
