,Date,Time,Comp,Round,Day,Venue,Result,GF,GA,Opponent,Poss,Attendance,Captain,Formation,Referee,Match Report,Notes
13,2011-12-03,,Premier League,Matchweek 14,Sat,Home,L,0,1,Manchester Utd,,"40,053",,4-4-2,Lee Probert,https://fbref.com/en/matches/0cccd82c/Aston-Villa-Manchester-United-December-3-2011-Premier-League,
14,2011-12-10,,Premier League,Matchweek 15,Sat,Away,W,2,1,Bolton,,"20,285",,4-4-2,Phil Dowd,https://fbref.com/en/matches/498b25c0/Bolton-Wanderers-Aston-Villa-December-10-2011-Premier-League,
15,2011-12-18,,Premier League,Matchweek 16,Sun,Home,L,0,2,Liverpool,,"37,460",,4-4-2,Peter Walton,https://fbref.com/en/matches/bcb0b54c/Aston-Villa-Liverpool-December-18-2011-Premier-League,
16,2011-12-21,,Premier League,Matchweek 17,Wed,Home,L,1,2,Arsenal,,"35,818",,4-4-1-1,Jon Moss,https://fbref.com/en/matches/923fae30/Aston-Villa-Arsenal-December-21-2011-Premier-League,
17,2011-12-26,,Premier League,Matchweek 18,Mon,Away,D,0,0,Stoke City,,"27,739",,4-4-2,Mark Clattenburg,https://fbref.com/en/matches/f35c3ad0/Stoke-City-Aston-Villa-December-26-2011-Premier-League,
18,2011-12-31,,Premier League,Matchweek 19,Sat,Away,W,3,1,Chelsea,,"41,332",,4-4-1-1,Mark Halsey,https://fbref.com/en/matches/cd266f53/Chelsea-Aston-Villa-December-31-2011-Premier-League,
19,2012-01-02,,Premier League,Matchweek 20,Mon,Home,L,0,2,Swansea City,,"35,642",,4-4-1-1,Anthony Taylor,https://fbref.com/en/matches/47dab658/Aston-Villa-Swansea-City-January-2-2012-Premier-League,
20,2012-01-14,,Premier League,Matchweek 21,Sat,Home,D,1,1,Everton,,"31,853",,4-4-2,Mark Clattenburg,https://fbref.com/en/matches/ce55b37a/Aston-Villa-Everton-January-14-2012-Premier-League,
21,2012-01-21,,Premier League,Matchweek 22,Sat,Away,W,3,2,Wolves,,"27,084",,4-4-2,Michael Oliver,https://fbref.com/en/matches/e6181369/Wolverhampton-Wanderers-Aston-Villa-January-21-2012-Premier-League,
22,2012-02-01,,Premier League,Matchweek 23,Wed,Home,D,2,2,QPR,,"32,063",,4-4-1-1,Neil Swarbrick,https://fbref.com/en/matches/a4bd59b7/Aston-Villa-Queens-Park-Rangers-February-1-2012-Premier-League,
23,2012-02-05,,Premier League,Matchweek 24,Sun,Away,L,1,2,Newcastle Utd,,"48,569",,4-4-2,Mark Halsey,https://fbref.com/en/matches/2e054ca4/Newcastle-United-Aston-Villa-February-5-2012-Premier-League,
24,2012-02-12,,Premier League,Matchweek 25,Sun,Home,L,0,1,Manchester City,,"35,132",,4-2-3-1,Michael Oliver,https://fbref.com/en/matches/08193d91/Aston-Villa-Manchester-City-February-12-2012-Premier-League,
25,2012-02-25,,Premier League,Matchweek 26,Sat,Away,D,0,0,Wigan Athletic,,"20,601",,4-4-1-1,Kevin Friend,https://fbref.com/en/matches/95277699/Wigan-Athletic-Aston-Villa-February-25-2012-Premier-League,
26,2012-03-03,,Premier League,Matchweek 27,Sat,Away,D,1,1,Blackburn,,"20,717",,4-4-1-1,Howard Webb,https://fbref.com/en/matches/d3cd1476/Blackburn-Rovers-Aston-Villa-March-3-2012-Premier-League,
27,2012-03-10,,Premier League,Matchweek 28,Sat,Home,W,1,0,Fulham,,"32,372",,4-4-1-1,Jon Moss,https://fbref.com/en/matches/377deb5a/Aston-Villa-Fulham-March-10-2012-Premier-League,
28,2012-03-24,,Premier League,Matchweek 30,Sat,Away,L,0,3,Arsenal,,"60,108",,4-4-1-1,Phil Dowd,https://fbref.com/en/matches/68ef7c36/Arsenal-Aston-Villa-March-24-2012-Premier-League,
29,2012-03-31,,Premier League,Matchweek 31,Sat,Home,L,2,4,Chelsea,,"34,740",,4-4-2,Lee Mason,https://fbref.com/en/matches/c845081b/Aston-Villa-Chelsea-March-31-2012-Premier-League,
30,2012-04-07,,Premier League,Matchweek 32,Sat,Away,D,1,1,Liverpool,,"44,321",,4-4-2,Michael Oliver,https://fbref.com/en/matches/59d0ffb4/Liverpool-Aston-Villa-April-7-2012-Premier-League,
31,2012-04-09,,Premier League,Matchweek 33,Mon,Home,D,1,1,Stoke City,,"30,100",,4-4-2,Mike Dean,https://fbref.com/en/matches/7d56239d/Aston-Villa-Stoke-City-April-9-2012-Premier-League,
32,2012-04-15,,Premier League,Matchweek 34,Sun,Away,L,0,4,Manchester Utd,,"75,138",,4-5-1,Mark Halsey,https://fbref.com/en/matches/a2233ef4/Manchester-United-Aston-Villa-April-15-2012-Premier-League,
33,2012-04-21,,Premier League,Matchweek 35,Sat,Home,D,0,0,Sunderland,,"32,557",,4-4-2,Anthony Taylor,https://fbref.com/en/matches/a8f34f9c/Aston-Villa-Sunderland-April-21-2012-Premier-League,
34,2012-04-24,,Premier League,Matchweek 29,Tue,Home,L,1,2,Bolton,,"32,263",,4-3-3,Chris Foy,https://fbref.com/en/matches/7faa58d2/Aston-Villa-Bolton-Wanderers-April-24-2012-Premier-League,
35,2012-04-28,,Premier League,Matchweek 36,Sat,Away,D,0,0,West Brom,,"25,984",,4-4-2,Mark Clattenburg,https://fbref.com/en/matches/6049ec90/West-Bromwich-Albion-Aston-Villa-April-28-2012-Premier-League,
36,2012-05-06,,Premier League,Matchweek 37,Sun,Home,D,1,1,Tottenham,,"36,008",,4-5-1,Lee Probert,https://fbref.com/en/matches/860ec5e1/Aston-Villa-Tottenham-Hotspur-May-6-2012-Premier-League,
37,2012-05-13,,Premier League,Matchweek 38,Sun,Away,L,0,2,Norwich City,,"26,803",,4-4-2,Martin Atkinson,https://fbref.com/en/matches/059277a3/Norwich-City-Aston-Villa-May-13-2012-Premier-League,
