,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance
,Player,#,Nation,Pos,Age,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Fls,Fld,Off,Crs,TklW,Int,OG,PKwon,PKcon
0,Wayne Rooney,,eng ENG,"FW,MF",25-189,90,0,0,0,,,,1,0,,,,,,,0,,
1,Javier Hernández,,mx MEX,FW,22-334,73,0,0,0,,,,0,0,,,,,,,0,,
2,Dimitar Berbatov,,bg BUL,FW,30-091,17,0,0,0,,,,0,0,,,,,,,0,,
3,Park Ji-sung,,kr KOR,MF,30-065,90,0,0,0,,,,1,0,,,,,,,0,,
4,Anderson,,br BRA,MF,23-018,54,0,0,0,,,,0,0,,,,,,,0,,
5,Antonio Valencia,,ec ECU,"DF,MF",25-270,36,0,0,0,,,,0,0,,,,,,,0,,
6,Michael Carrick,,eng ENG,MF,29-277,84,0,0,0,,,,0,0,,,,,,,0,,
7,Michael Owen,,eng ENG,FW,31-138,6,0,0,0,,,,0,0,,,,,,,0,,
8,Nani,,pt POR,"FW,MF",24-165,90,0,0,0,,,,0,0,,,,,,,0,,
9,Patrice Evra,,fr FRA,DF,29-351,90,0,0,0,,,,0,0,,,,,,,0,,
10,Nemanja Vidić,,rs SRB,DF,29-192,90,0,0,0,,,,0,0,,,,,,,0,,
11,Rio Ferdinand,,eng ENG,DF,32-175,90,0,0,0,,,,0,0,,,,,,,0,,
12,Fábio,,br BRA,DF,20-296,90,0,0,0,,,,1,0,,,,,,,0,,
13,Edwin van der Sar,,nl NED,GK,40-184,90,0,0,0,,,,0,0,,,,,,,0,,
14,14 Players,,,,,990,0,0,0,,,,3,0,,,,,,,0,,
