,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Tackles,Tackles,Tackles,Tackles,Tackles,Challenges,Challenges,Challenges,Challenges,Blocks,Blocks,Blocks,Unnamed: 18_level_0,Unnamed: 19_level_0,Unnamed: 20_level_0,Unnamed: 21_level_0
,Player,#,Nation,Pos,Age,Min,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl,Att,Tkl%,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err
0,Salomón Rondón,9.0,ve VEN,FW,29-006,45,0,0,0,0,0,0,0,,0,0,0,0,0,0,2,0
1,Joselu,21.0,es ESP,FW,28-179,45,2,1,0,1,1,1,2,50.0,1,1,0,1,0,2,0,0
2,Ayoze Pérez,17.0,es ESP,FW,25-055,80,2,1,1,1,0,1,2,50.0,1,1,0,1,0,2,0,0
3,Yoshinori Mutō,13.0,jp JPN,FW,26-069,10,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,1
4,Kenedy,15.0,br BRA,LM,22-226,90,3,3,0,3,0,1,5,20.0,4,0,0,0,2,5,0,0
5,Jonjo Shelvey,8.0,eng ENG,CM,26-207,90,0,0,0,0,0,0,2,0.0,2,0,0,0,0,0,3,0
6,Mohamed Diamé,10.0,sn SEN,CM,31-100,90,7,4,4,2,1,0,4,0.0,4,4,0,4,0,7,1,0
7,Matt Ritchie,11.0,sct SCO,RM,29-012,72,3,2,0,1,2,0,1,0.0,1,1,0,1,2,5,2,0
8,Christian Atsu,30.0,gh GHA,RM,26-255,18,1,0,1,0,0,0,0,,0,0,0,0,0,1,0,0
9,Paul Dummett,3.0,wls WAL,LB,26-361,90,1,1,1,0,0,1,2,50.0,1,3,2,1,5,6,8,0
10,Federico Fernández,18.0,ar ARG,CB,29-213,90,2,1,2,0,0,1,2,50.0,1,0,0,0,4,6,11,1
11,Jamaal Lascelles,6.0,eng ENG,CB,24-315,90,1,1,1,0,0,1,1,100.0,0,3,2,1,1,2,4,0
12,DeAndre Yedlin,22.0,us USA,RB,25-075,90,3,2,0,1,2,0,0,,0,2,1,1,3,6,3,0
13,Martin Dúbravka,12.0,sk SVK,GK,29-250,90,0,0,0,0,0,0,0,,0,0,0,0,0,0,2,0
14,14 Players,,,,,990,25,16,10,9,6,6,21,28.6,15,15,5,10,17,42,36,2
