,num,joueur
0,,Per Mertesacker
1,,Bacary Sagna
2,,Lukas Podolski
3,,Nacho Monreal
4,,Mikel Arteta
5,,Tomáš Rosický
6,,Santi Cazorla
7,,Aaron Ramsey
8,,Laurent Koscielny
9,,
10,,Vito Mannone
