,num,joueur
0,,Adam Federici
1,,Alex Pearce
2,,Jem Karacan
3,,Adrian Mariappa
4,,Daniel Carriço
5,,Jobi McAnuff
6,,Jimmy Kébé
7,,Pavel Pogrebnyak
8,,Ian Harte
9,,Danny Guthrie
10,,Chris Gunter
