,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Expected,Expected,Expected,SCA,SCA,Passes,Passes,Passes,Passes,Carries,Carries,Take-Ons,Take-Ons
,Player,#,Nation,Pos,Age,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Tkl,Int,Blocks,xG,npxG,xAG,SCA,GCA,Cmp,Att,Cmp%,PrgP,Carries,PrgC,Att,Succ
0,Jamie Vardy,9.0,eng ENG,FW,30-283,90,0,0,0,0,2,2,0,0,20,1,0,1,0.5,0.5,0.1,5,0,10,15,66.7,2,8,2,3,2
1,Shinji Okazaki,20.0,jp JPN,FW,31-188,67,1,0,0,0,3,2,0,0,32,2,0,0,0.9,0.9,0.4,2,0,16,24,66.7,3,23,2,1,0
2,Andy King,10.0,wls WAL,"CM,FW",28-357,23,0,0,0,0,1,0,0,0,20,1,0,0,0.1,0.1,0.0,1,0,10,15,66.7,0,10,1,3,1
3,Marc Albrighton,11.0,eng ENG,"LM,RM",27-337,90,0,0,0,0,2,1,0,0,51,3,1,1,0.4,0.4,0.0,3,1,27,39,69.2,2,19,2,3,1
4,Vicente Iborra,21.0,es ESP,"CM,DM",29-278,90,0,0,0,0,0,0,0,0,80,4,2,4,0.0,0.0,0.0,0,0,54,65,83.1,7,35,0,2,2
5,Wilfred Ndidi,25.0,ng NGA,CM,20-309,90,0,0,0,0,2,1,0,0,56,4,1,5,0.1,0.1,0.0,0,0,29,41,70.7,4,20,2,0,0
6,Riyad Mahrez,26.0,dz ALG,RM,26-242,86,0,1,0,0,1,0,0,0,46,1,1,1,0.0,0.0,1.2,2,1,26,33,78.8,5,30,4,8,3
7,Demarai Gray,7.0,jm JAM,"LM,RM",21-115,4,0,0,0,0,0,0,0,0,4,0,0,0,0.0,0.0,0.0,0,0,1,1,100.0,0,3,1,1,1
8,Christian Fuchs,28.0,at AUT,LB,31-197,90,0,0,0,0,0,0,1,0,60,1,6,0,0.0,0.0,0.0,2,0,30,52,57.7,4,24,2,1,1
9,Harry Maguire,15.0,eng ENG,CB,24-230,90,0,0,0,0,0,0,0,0,49,1,1,2,0.0,0.0,0.0,1,0,24,37,64.9,3,14,1,1,1
10,Wes Morgan,5.0,jm JAM,CB,33-273,90,0,0,0,0,0,0,0,0,40,3,1,0,0.0,0.0,0.0,1,0,19,26,73.1,1,12,0,0,0
11,Danny Simpson,2.0,eng ENG,RB,30-290,90,0,0,0,0,0,0,0,0,47,2,0,0,0.0,0.0,0.0,2,0,32,41,78.0,2,14,0,1,1
12,Kasper Schmeichel,1.0,dk DEN,GK,30-350,90,0,0,0,0,0,0,0,0,36,0,0,0,0.0,0.0,0.0,0,0,19,36,52.8,0,17,0,0,0
13,13 Players,,,,,990,1,1,0,0,11,6,1,0,541,23,13,14,1.9,1.9,1.9,19,2,297,425,69.9,33,229,17,24,13
