,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Aerial Duels,Aerial Duels,Aerial Duels
,Player,#,Nation,Pos,Age,Min,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Recov,Won,Lost,Won%
0,Erling Haaland,9.0,no NOR,FW,22-289,90,0,0,0,0,1,1,1,1,0,0,0,0,2,3,2,60.0
1,Phil Foden,47.0,eng ENG,LW,22-343,90,0,0,0,1,2,2,6,0,0,1,0,0,4,2,2,50.0
2,Riyad Mahrez,26.0,dz ALG,RW,32-074,90,0,0,0,1,3,0,3,1,0,0,0,0,1,0,0,
3,Kevin De Bruyne,17.0,be BEL,CM,31-312,90,0,0,0,0,3,0,10,2,1,0,0,0,5,1,0,100.0
4,Julián Álvarez,19.0,ar ARG,CM,23-095,86,0,0,0,0,0,0,2,0,1,0,0,0,4,0,0,
5,Bernardo Silva,20.0,pt POR,CM,28-269,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
6,İlkay Gündoğan,8.0,de GER,DM,32-194,89,0,0,0,0,2,0,0,0,0,0,0,0,11,2,2,50.0
7,Rodri,16.0,es ESP,DM,26-318,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
8,Rico Lewis,82.0,eng ENG,DM,18-166,90,0,0,0,0,2,0,0,0,1,0,0,0,6,0,3,0.0
9,Nathan Aké,6.0,nl NED,LB,28-077,53,0,0,0,0,2,0,0,1,1,0,0,0,5,1,0,100.0
10,Kyle Walker,2.0,eng ENG,RB,32-343,37,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,
11,Aymeric Laporte,14.0,es ESP,"CB,LB",28-344,90,0,0,0,0,0,1,0,0,1,0,0,0,7,4,2,66.7
12,Manuel Akanji,25.0,ch SUI,"RB,CB",27-291,90,0,0,0,1,0,0,0,0,0,0,0,0,7,0,1,0.0
13,Ederson,31.0,br BRA,GK,29-262,90,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,
14,14 Players,,,,,990,0,0,0,3,15,4,22,5,5,1,0,0,60,13,12,52.0
