,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Total,Total,Total,Total,Total,Short,Short,Short,Medium,Medium,Medium,Long,Long,Long,Unnamed: 20_level_0,Unnamed: 21_level_0,Unnamed: 22_level_0,Unnamed: 23_level_0,Unnamed: 24_level_0,Unnamed: 25_level_0,Unnamed: 26_level_0,Unnamed: 27_level_0
,Player,#,Nation,Pos,Age,Min,Cmp,Att,Cmp%,TotDist,PrgDist,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Ast,xAG,xA,KP,1/3,PPA,CrsPA,PrgP
0,Erling Haaland,9.0,no NOR,FW,22-289,90,17,23,73.9,185,46,10,10,100.0,5,6,83.3,0,0,,0,0.0,0.0,0,0,1,0,2
1,Phil Foden,47.0,eng ENG,LW,22-343,90,38,51,74.5,602,46,22,25,88.0,12,18,66.7,3,4,75.0,0,0.0,0.1,1,0,2,1,2
2,Riyad Mahrez,26.0,dz ALG,RW,32-074,90,60,70,85.7,959,71,26,28,92.9,31,35,88.6,2,4,50.0,2,0.4,0.2,4,0,1,0,2
3,Kevin De Bruyne,17.0,be BEL,CM,31-312,90,84,105,80.0,1549,358,39,44,88.6,32,40,80.0,12,17,70.6,0,0.4,0.6,5,9,5,0,15
4,Julián Álvarez,19.0,ar ARG,CM,23-095,86,31,38,81.6,511,128,13,15,86.7,15,16,93.8,2,3,66.7,0,0.1,0.2,1,6,2,0,5
5,Bernardo Silva,20.0,pt POR,CM,28-269,4,2,2,100.0,24,7,1,1,100.0,1,1,100.0,0,0,,0,0.0,0.0,0,0,0,0,0
6,İlkay Gündoğan,8.0,de GER,DM,32-194,89,171,184,92.9,2730,715,85,87,97.7,75,82,91.5,10,13,76.9,0,0.0,0.4,0,26,2,0,20
7,Rodri,16.0,es ESP,DM,26-318,1,2,3,66.7,16,9,2,2,100.0,0,1,0.0,0,0,,0,0.0,0.0,0,0,0,0,0
8,Rico Lewis,82.0,eng ENG,DM,18-166,90,89,95,93.7,1332,289,51,54,94.4,32,35,91.4,4,4,100.0,0,0.4,0.3,1,11,0,0,11
9,Nathan Aké,6.0,nl NED,LB,28-077,53,55,61,90.2,849,260,29,31,93.5,25,28,89.3,1,2,50.0,0,0.0,0.0,0,9,1,0,6
10,Kyle Walker,2.0,eng ENG,RB,32-343,37,48,50,96.0,732,211,26,26,100.0,22,22,100.0,0,2,0.0,0,0.0,0.2,0,10,0,0,3
11,Aymeric Laporte,14.0,es ESP,"CB,LB",28-344,90,102,110,92.7,1592,631,51,55,92.7,46,47,97.9,3,6,50.0,0,0.0,0.0,0,8,0,0,7
12,Manuel Akanji,25.0,ch SUI,"RB,CB",27-291,90,90,94,95.7,1482,561,40,41,97.6,46,47,97.9,3,5,60.0,0,0.0,0.0,0,12,0,0,6
13,Ederson,31.0,br BRA,GK,29-262,90,28,31,90.3,577,447,7,7,100.0,17,17,100.0,4,7,57.1,0,0.0,0.0,0,1,0,0,0
14,14 Players,,,,,990,817,917,89.1,13140,3779,402,426,94.4,359,395,90.9,44,67,65.7,2,1.4,2.0,12,92,14,1,79
