,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Tackles,Tackles,Tackles,Tackles,Tackles,Challenges,Challenges,Challenges,Challenges,Blocks,Blocks,Blocks,Unnamed: 18_level_0,Unnamed: 19_level_0,Unnamed: 20_level_0,Unnamed: 21_level_0
,Player,#,Nation,Pos,Age,Min,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl,Att,Tkl%,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err
0,Salomón Rondón,9.0,ve VEN,FW,28-101,52,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,1,0
1,Hal Robson-Kanu,4.0,wls WAL,FW,28-219,38,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0
2,Jay Rodriguez,19.0,eng ENG,FW,28-150,90,0,0,0,0,0,0,1,0.0,1,0,0,0,1,1,0,0
3,Chris Brunt,11.0,nir NIR,LM,33-012,90,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0
4,Gareth Barry,18.0,eng ENG,CM,36-306,90,3,1,1,1,1,0,1,0.0,1,1,0,1,0,3,2,0
5,Jake Livermore,8.0,eng ENG,CM,28-042,68,3,2,0,2,1,0,0,,0,1,0,1,1,4,0,0
6,Grzegorz Krychowiak,20.0,pl POL,CM,27-331,22,1,0,1,0,0,0,0,,0,1,0,1,2,3,0,0
7,Matt Phillips,10.0,sct SCO,RM,26-288,87,0,0,0,0,0,0,0,,0,0,0,0,1,1,1,0
8,James McClean,14.0,ie IRL,RM,28-248,3,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
9,Kieran Gibbs,3.0,eng ENG,LB,28-091,90,1,0,1,0,0,0,0,,0,0,0,0,0,1,4,0
10,Jonny Evans,6.0,nir NIR,CB,29-357,90,0,0,0,0,0,0,0,,0,0,0,0,0,0,5,0
11,Ahmed Hegazi,26.0,eg EGY,CB,26-335,90,2,1,2,0,0,0,0,,0,0,0,0,0,2,8,0
12,Craig Dawson,25.0,eng ENG,RB,27-234,90,3,2,2,0,1,0,0,,0,1,0,1,3,6,3,0
13,Ben Foster,1.0,eng ENG,GK,34-267,90,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
14,14 Players,,,,,990,13,6,7,3,3,0,3,0.0,3,4,0,4,8,21,26,0
