,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Aerial Duels,Aerial Duels,Aerial Duels
,Player,#,Nation,Pos,Age,Min,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Recov,Won,Lost,Won%
0,Kelechi Iheanacho,14.0,ng NGA,"FW,AM",26-152,90,0,0,0,3,0,1,2,0,1,0,0,0,5,1,2,33.3
1,Harvey Barnes,7.0,eng ENG,LW,25-085,45,1,0,0,1,0,0,2,0,2,0,0,0,3,1,1,50.0
2,Dennis Praet,26.0,be BEL,"RW,LW",28-294,45,0,0,0,0,0,0,3,0,1,0,0,0,4,0,0,
3,Tetê,37.0,br BRA,RW,23-017,67,0,0,0,1,0,0,3,0,2,0,0,0,4,2,0,100.0
4,Jamie Vardy,9.0,eng ENG,FW,36-052,23,0,0,0,0,0,1,0,0,0,0,0,0,3,3,0,100.0
5,James Maddison,10.0,eng ENG,"AM,LW",26-101,90,1,0,0,1,4,0,9,1,1,0,0,0,3,0,0,
6,Nampalys Mendy,24.0,sn SEN,DM,30-254,67,0,0,0,3,1,0,0,0,0,0,0,0,3,2,1,66.7
7,Wilfred Ndidi,25.0,ng NGA,DM,26-078,23,0,0,0,0,1,0,0,2,4,0,0,0,4,0,1,0.0
8,Kiernan Dewsbury-Hall,22.0,eng ENG,DM,24-179,90,0,0,0,0,1,0,1,1,0,0,0,0,9,2,1,66.7
9,Timothy Castagne,27.0,be BEL,LB,27-089,90,0,0,0,2,1,0,0,3,1,0,1,0,12,4,3,57.1
10,Wout Faes,3.0,be BEL,CB,24-335,90,0,0,0,0,3,0,0,3,0,0,0,0,6,3,1,75.0
11,Harry Souttar,15.0,au AUS,CB,24-133,90,0,0,0,0,1,0,0,0,1,0,0,0,7,7,0,100.0
12,Ricardo Pereira,21.0,pt POR,RB,29-149,90,0,0,0,0,0,0,3,0,1,0,0,0,6,1,2,33.3
13,Danny Ward,1.0,wls WAL,GK,29-255,90,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,
14,14 Players,,,,,990,2,0,0,11,12,2,23,10,14,0,1,0,70,26,12,68.4
