,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Tackles,Tackles,Tackles,Tackles,Tackles,Challenges,Challenges,Challenges,Challenges,Blocks,Blocks,Blocks,Unnamed: 18_level_0,Unnamed: 19_level_0,Unnamed: 20_level_0,Unnamed: 21_level_0
,Player,#,Nation,Pos,Age,Min,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl,Att,Tkl%,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err
0,Cristiano Ronaldo,7.0,pt POR,FW,37-082,90,0,0,0,0,0,0,0,,0,1,0,1,0,0,2,0
1,Marcus Rashford,10.0,eng ENG,LW,24-179,78,0,0,0,0,0,0,0,,0,1,0,1,0,0,0,0
2,Juan Mata,8.0,es ESP,RM,34-000,12,1,0,1,0,0,0,0,,0,0,0,0,0,1,0,0
3,Anthony Elanga,36.0,se SWE,"RW,LM",20-001,89,1,1,0,1,0,0,1,0.0,1,0,0,0,0,1,1,0
4,Alejandro Garnacho,75.0,ar ARG,LM,17-301,1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
5,Bruno Fernandes,18.0,pt POR,"AM,CM",27-232,90,3,2,3,0,0,0,4,0.0,4,1,0,1,2,5,3,0
6,Nemanja Matić,31.0,rs SRB,DM,33-270,78,2,2,2,0,0,0,1,0.0,1,1,0,1,2,4,2,0
7,Phil Jones,4.0,eng ENG,CB,30-066,12,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
8,Scott McTominay,39.0,sct SCO,"DM,CM",25-141,90,2,2,2,0,0,1,3,33.3,2,1,0,1,1,3,5,0
9,Alex Telles,27.0,br BRA,LB,29-134,90,3,2,3,0,0,2,3,66.7,1,2,1,1,4,7,5,0
10,Raphaël Varane,19.0,fr FRA,CB,29-003,90,1,0,1,0,0,0,0,,0,2,2,0,3,4,2,0
11,Victor Lindelöf,2.0,se SWE,CB,27-285,90,1,1,0,1,0,1,1,100.0,0,1,1,0,1,2,6,0
12,Diogo Dalot,20.0,pt POR,RB,23-041,90,2,2,2,0,0,0,0,,0,3,2,1,1,3,6,0
13,David de Gea,1.0,es ESP,GK,31-172,90,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
14,14 Players,,,,,990,16,12,14,2,0,4,13,30.8,9,13,6,7,14,30,32,0
