,num,joueur
0,1,David de Gea
1,2,Victor Lindelöf
2,7,Cristiano Ronaldo
3,10,Marcus Rashford
4,18,Bruno Fernandes
5,19,Raphaël Varane
6,20,Diogo Dalot
7,27,Alex Telles
8,31,Nemanja Matić
9,36,Anthony Elanga
10,39,Scott McTominay
