,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Corner Kicks,Corner Kicks,Corner Kicks,Outcomes,Outcomes,Outcomes
,Player,#,Nation,Pos,Age,Min,Att,Live,Dead,FK,TB,Sw,Crs,TI,CK,In,Out,Str,Cmp,Off,Blocks
0,Mame Biram Diouf,18.0,sn SEN,FW,30-077,22,2,2,0,0,0,0,1,0,0,0,0,0,0,0,1
1,Erik Pieters,3.0,nl NED,LB,29-208,68,25,16,9,1,0,0,0,8,0,0,0,0,16,0,0
2,Eric Maxim Choupo-Moting,10.0,cm CMR,"LM,FW",28-345,63,15,15,0,0,0,1,1,0,0,0,0,0,9,0,1
3,Jesé,11.0,es ESP,LM,25-005,27,8,8,0,0,0,0,0,0,0,0,0,0,6,0,0
4,Badou Ndiaye,27.0,sn SEN,CM,27-127,90,18,18,0,0,0,0,0,0,0,0,0,0,15,0,0
5,Joe Allen,4.0,wls WAL,CM,27-354,90,36,33,3,1,0,0,3,0,2,0,0,2,30,0,0
6,Xherdan Shaqiri,22.0,ch SUI,RM,26-144,90,29,26,3,0,1,1,3,0,2,1,0,0,21,0,1
7,Geoff Cameron,20.0,us USA,DM,32-235,90,19,19,0,0,0,0,0,0,0,0,0,0,14,0,0
8,Kostas Stafylidis,21.0,gr GRE,"LB,LM",24-091,45,14,9,5,0,0,0,1,5,0,0,0,0,10,0,1
9,Peter Crouch,25.0,eng ENG,FW,37-032,45,18,18,0,0,1,0,0,0,0,0,0,0,11,0,0
10,Bruno Martins Indi,15.0,nl NED,CB,26-023,90,11,11,0,0,0,0,0,0,0,0,0,0,7,0,0
11,Kurt Zouma,6.0,fr FRA,CB,23-127,90,20,18,2,2,0,0,0,0,0,0,0,0,16,0,0
12,Moritz Bauer,2.0,at AUT,RB,26-037,90,28,18,10,1,0,0,3,9,0,0,0,0,15,0,0
13,Jack Butland,1.0,eng ENG,GK,24-358,90,33,16,15,4,0,0,0,0,0,0,0,0,10,2,0
14,14 Players,,,,,990,276,227,47,9,2,2,12,22,4,1,0,2,180,2,4
