,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Touches,Touches,Touches,Touches,Touches,Touches,Touches,Take-Ons,Take-Ons,Take-Ons,Take-Ons,Take-Ons,Carries,Carries,Carries,Carries,Carries,Carries,Carries,Carries,Receiving,Receiving
,Player,#,Nation,Pos,Age,Min,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR
0,Aleksandar Mitrović,9.0,rs SRB,FW,28-015,36,8,1,1,7,0,0,8,0,0,,0,,2,2,1,0,0,0,1,0,4,0
1,Carlos Vinícius,30.0,br BRA,FW,27-190,54,17,0,0,10,8,2,17,1,0,0.0,1,100.0,9,22,2,0,1,0,0,1,11,1
2,Bobby Reid,14.0,jm JAM,"LW,WB",29-241,90,29,3,10,9,10,3,29,1,0,0.0,1,100.0,13,70,29,2,0,1,0,1,17,3
3,Daniel James,21.0,wls WAL,"RW,WB",24-325,69,25,4,10,7,9,0,25,5,0,0.0,2,40.0,13,157,108,3,2,0,0,0,8,2
4,Neeskens Kebano,7.0,cd COD,WB,30-205,21,17,1,5,2,10,1,17,1,0,0.0,0,0.0,10,87,64,3,2,1,0,0,10,4
5,Andreas Pereira,18.0,br BRA,"DM,AM",26-273,90,38,1,9,14,15,2,38,0,0,,0,,16,112,70,2,2,0,1,4,24,4
6,Nathaniel Chalobah,12.0,eng ENG,DM,27-293,7,4,3,3,1,0,0,4,0,0,,0,,0,0,0,0,0,0,0,0,1,0
7,Harrison Reed,6.0,eng ENG,DM,27-247,90,44,5,16,26,2,0,44,2,0,0.0,2,100.0,15,58,12,0,0,0,2,0,18,0
8,Layvin Kurzawa,3.0,fr FRA,LB,30-027,44,23,3,15,6,2,0,23,1,0,0.0,1,100.0,5,13,0,0,0,0,3,0,5,0
9,Issa Diop,31.0,fr FRA,CB,25-265,46,29,10,21,9,0,0,29,0,0,,0,,17,77,45,1,0,0,0,0,21,0
10,Tim Ream,13.0,us USA,CB,34-361,90,34,5,16,14,4,0,34,1,1,100.0,0,0.0,14,56,40,0,1,0,0,0,18,1
11,Tosin Adarabioyo,4.0,eng ENG,CB,25-007,90,32,9,20,12,0,0,32,1,1,100.0,0,0.0,15,61,23,0,0,0,0,0,24,0
12,Kevin Mbabu,27.0,ch SUI,RB,27-165,44,20,3,12,6,3,0,20,2,1,50.0,1,50.0,10,88,42,1,0,0,0,1,9,0
13,Tom Cairney,10.0,sct SCO,DM,31-254,46,31,0,9,18,4,0,31,2,2,100.0,0,0.0,20,133,76,2,1,0,0,0,24,2
14,Bernd Leno,17.0,de GER,GK,30-211,90,45,34,43,2,0,0,45,0,0,,0,,15,106,56,0,0,0,0,0,11,0
15,15 Players,,,,,907,396,82,190,143,67,8,396,17,5,29.4,8,47.1,174,1042,568,14,9,2,7,7,205,17
