,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Touches,Touches,Touches,Touches,Touches,Touches,Touches,Take-Ons,Take-Ons,Take-Ons,Take-Ons,Take-Ons,Carries,Carries,Carries,Carries,Carries,Carries,Carries,Carries,Receiving,Receiving
,Player,#,Nation,Pos,Age,Min,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR
0,Allan Saint-Maximin,10.0,fr FRA,FW,23-346,76,30,0,5,12,13,6,30,3,2,66.7,1,33.3,18,108,20,0,0,1,5,3,14,3
1,Jacob Murphy,23.0,eng ENG,FW,25-363,14,10,1,2,4,4,1,10,0,0,,0,,4,39,14,1,0,1,0,0,5,2
2,Joelinton,9.0,br BRA,FW,24-191,54,26,1,3,13,10,2,26,3,1,33.3,2,66.7,10,29,12,1,0,1,2,1,11,2
3,Ryan Fraser,21.0,sct SCO,FW,26-363,36,7,0,0,3,4,1,7,0,0,,0,,5,26,10,1,0,1,0,0,7,3
4,Miguel Almirón,24.0,py PAR,AM,27-011,78,29,0,1,12,17,0,29,2,2,100.0,0,0.0,16,185,60,2,3,0,1,2,18,6
5,Dwight Gayle,12.0,eng ENG,AM,30-127,12,2,0,0,2,0,0,2,0,0,,0,,1,1,0,0,0,0,0,0,2,1
6,Jonjo Shelvey,8.0,eng ENG,LM,28-360,90,47,1,10,21,16,0,47,1,1,100.0,0,0.0,24,85,24,0,0,0,0,0,29,0
7,Isaac Hayden,14.0,eng ENG,CM,25-336,90,38,2,14,20,4,0,38,0,0,,0,,16,53,28,0,1,0,2,0,14,0
8,Joe Willock,28.0,eng ENG,RM,21-185,90,37,1,13,14,10,1,37,2,2,100.0,0,0.0,14,79,28,0,1,0,4,2,15,3
9,Jamal Lewis,15.0,nir NIR,LB,23-027,90,35,3,15,12,8,0,35,0,0,,0,,13,122,67,0,1,0,0,0,21,2
10,Ciaran Clark,2.0,ie IRL,CB,31-148,90,40,6,26,13,1,1,40,0,0,,0,,14,49,14,0,0,0,0,0,18,0
11,Jamaal Lascelles,6.0,eng ENG,CB,27-102,90,38,8,27,12,0,0,38,0,0,,0,,18,152,55,0,0,0,0,0,18,0
12,Emil Krafth,17.0,se SWE,RB,26-203,90,36,3,16,12,8,1,36,0,0,,0,,14,61,43,2,1,1,0,0,18,1
13,Karl Darlow,26.0,eng ENG,GK,30-136,90,32,28,32,0,0,0,32,0,0,,0,,18,116,66,0,0,0,0,0,9,0
14,14 Players,,,,,990,407,54,164,150,95,13,407,11,8,72.7,3,27.3,185,1105,441,7,7,5,14,8,199,23
