,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Corner Kicks,Corner Kicks,Corner Kicks,Outcomes,Outcomes,Outcomes
,Player,#,Nation,Pos,Age,Min,Att,Live,Dead,FK,TB,Sw,Crs,TI,CK,In,Out,Str,Cmp,Off,Blocks
0,Allan Saint-Maximin,10.0,fr FRA,FW,23-346,76,14,13,1,0,0,0,1,1,0,0,0,0,8,0,0
1,Jacob Murphy,23.0,eng ENG,FW,25-363,14,6,6,0,0,0,0,1,0,0,0,0,0,5,0,0
2,Joelinton,9.0,br BRA,FW,24-191,54,14,14,0,0,0,0,0,0,0,0,0,0,13,0,0
3,Ryan Fraser,21.0,sct SCO,FW,26-363,36,5,5,0,0,0,0,2,0,0,0,0,0,4,0,0
4,Miguel Almirón,24.0,py PAR,AM,27-011,78,24,17,7,1,0,0,1,0,2,0,0,0,16,0,3
5,Dwight Gayle,12.0,eng ENG,AM,30-127,12,2,2,0,0,0,0,0,0,0,0,0,0,2,0,0
6,Jonjo Shelvey,8.0,eng ENG,LM,28-360,90,40,35,5,3,0,0,5,0,2,0,1,0,24,0,1
7,Isaac Hayden,14.0,eng ENG,CM,25-336,90,27,26,1,1,0,0,1,0,0,0,0,0,21,0,0
8,Joe Willock,28.0,eng ENG,RM,21-185,90,22,22,0,0,0,0,2,0,0,0,0,0,14,0,2
9,Jamal Lewis,15.0,nir NIR,LB,23-027,90,30,21,8,1,0,0,0,7,0,0,0,0,26,1,0
10,Ciaran Clark,2.0,ie IRL,CB,31-148,90,28,28,0,0,0,0,0,0,0,0,0,0,22,0,0
11,Jamaal Lascelles,6.0,eng ENG,CB,27-102,90,29,28,1,1,0,1,0,0,0,0,0,0,18,0,0
12,Emil Krafth,17.0,se SWE,RB,26-203,90,31,24,7,0,0,0,0,7,0,0,0,0,18,0,0
13,Karl Darlow,26.0,eng ENG,GK,30-136,90,28,17,11,4,0,0,0,0,0,0,0,0,9,0,0
14,14 Players,,,,,990,300,258,41,11,0,1,13,15,4,0,1,0,200,1,6
