,num,joueur
0,1,Kasper Schmeichel
1,4,Çağlar Söyüncü
2,8,Youri Tielemans
3,11,Marc Albrighton
4,18,Daniel Amartey
5,21,Ricardo Pereira
6,22,Kiernan Dewsbury-Hall
7,25,Wilfred Ndidi
8,29,Patson Daka
9,33,Luke Thomas
10,37,Ademola Lookman
