,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Aerial Duels,Aerial Duels,Aerial Duels
,Player,#,Nation,Pos,Age,Min,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Recov,Won,Lost,Won%
0,Che Adams,10.0,sct SCO,FW,25-137,45,0,0,0,0,1,0,0,0,0,0,0,0,3,1,2,33.3
1,Nathan Tella,23.0,ng NGA,LM,22-145,45,0,0,0,0,1,1,1,2,0,0,0,0,4,0,1,0.0
2,Adam Armstrong,9.0,eng ENG,"FW,LW",24-290,90,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,
3,Armando Broja,18.0,al ALB,"FW,RW",20-078,90,0,0,0,1,2,1,0,0,0,0,0,0,5,7,7,50.0
4,Romain Perraud,15.0,fr FRA,"LM,LB",24-066,87,0,0,0,3,0,0,4,0,3,0,0,0,8,2,1,66.7
5,Kyle Walker-Peters,2.0,eng ENG,LB,24-228,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
6,Oriol Romeu,6.0,es ESP,CM,30-064,90,0,0,0,2,1,0,0,1,0,0,0,0,5,3,0,100.0
7,James Ward-Prowse,8.0,eng ENG,CM,27-026,90,0,0,0,0,0,0,7,0,0,0,0,0,12,0,1,0.0
8,Valentino Livramento,21.0,eng ENG,"RB,RM",19-015,90,0,0,0,0,0,0,2,5,0,0,0,0,7,0,0,
9,Mohammed Salisu,22.0,gh GHA,CB,22-224,90,0,0,0,2,0,0,0,3,1,0,0,0,9,2,1,66.7
10,Lyanco,4.0,br BRA,CB,24-299,90,0,0,0,3,1,0,0,1,2,0,0,0,7,4,1,80.0
11,Jan Bednarek,35.0,pl POL,CB,25-229,45,1,0,0,2,0,0,0,0,0,0,0,0,1,1,0,100.0
12,Nathan Redmond,11.0,eng ENG,RM,27-266,45,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,
13,Alex McCarthy,1.0,eng ENG,GK,31-359,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
14,14 Players,,,,,990,1,0,0,14,7,2,14,13,6,0,0,0,64,20,14,58.8
