,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Tackles,Tackles,Tackles,Tackles,Tackles,Challenges,Challenges,Challenges,Challenges,Blocks,Blocks,Blocks,Unnamed: 18_level_0,Unnamed: 19_level_0,Unnamed: 20_level_0,Unnamed: 21_level_0
,Player,#,Nation,Pos,Age,Min,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl,Att,Tkl%,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err
0,Diogo Jota,18.0,pt POR,FW,22-046,90,1,0,0,0,1,0,2,0.0,2,1,0,1,1,2,1,0
1,Raúl Jiménez,9.0,mx MEX,FW,27-259,90,1,0,0,1,0,0,1,0.0,1,0,0,0,3,4,3,0
2,João Moutinho,28.0,pt POR,CM,32-133,80,2,1,0,2,0,1,2,50.0,1,3,0,3,1,3,3,0
3,Morgan Gibbs-White,17.0,eng ENG,CM,18-357,10,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,0,0
4,Rúben Neves,8.0,pt POR,CM,21-312,90,2,0,1,1,0,1,3,33.3,2,3,1,2,2,4,1,0
5,Leander Dendoncker,32.0,be BEL,CM,23-279,90,3,1,1,2,0,0,5,0.0,5,1,1,0,1,4,5,0
6,Rúben Vinagre,29.0,pt POR,WB,19-285,72,3,1,0,3,0,1,1,100.0,0,1,0,1,1,4,2,1
7,Matt Doherty,2.0,ie IRL,WB,27-003,18,0,0,0,0,0,0,0,,0,0,0,0,0,0,2,0
8,Jonny Castro,19.0,es ESP,WB,24-322,90,1,1,0,1,0,1,3,33.3,2,2,0,2,1,2,4,1
9,Romain Saïss,27.0,ma MAR,CB,28-299,90,2,2,1,1,0,1,3,33.3,2,2,1,1,1,3,5,0
10,Conor Coady,16.0,eng ENG,CB,25-328,90,1,1,1,0,0,1,1,100.0,0,1,1,0,0,1,2,0
11,Ryan Bennett,5.0,eng ENG,CB,28-319,90,3,3,3,0,0,1,2,50.0,1,1,1,0,2,5,2,0
12,Rui Patrício,11.0,pt POR,GK,30-338,90,1,0,1,0,0,1,1,100.0,0,0,0,0,0,1,0,1
13,13 Players,,,,,990,20,10,8,11,1,8,25,32.0,17,15,5,10,13,33,30,3
