,num,joueur
0,,Shay Given
1,,Marc Albrighton
2,,Nathan Baker
3,,Eric Lichaj
4,,Alan Hutton
5,,Andreas Weimann
6,,Chris Herd
7,,Emile Heskey
8,,Carlos Cuéllar
9,,Stephen Warnock
10,,Charles N'Zogbia
