,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Expected,Expected,Expected,SCA,SCA,Passes,Passes,Passes,Passes,Carries,Carries,Take-Ons,Take-Ons
,Player,#,Nation,Pos,Age,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Tkl,Int,Blocks,xG,npxG,xAG,SCA,GCA,Cmp,Att,Cmp%,PrgP,Carries,PrgC,Att,Succ
0,Florin Andone,10.0,ro ROU,FW,25-262,73,0,0,0,0,4,2,0,0,22,0,0,0,0.4,0.4,0.0,2,1,5,5,100.0,0,16,0,3,1
1,Glenn Murray,17.0,eng ENG,FW,35-095,17,0,0,0,0,1,0,0,0,10,0,0,0,0.1,0.1,0.0,0,0,3,6,50.0,0,4,0,0,0
2,Jürgen Locadia,9.0,nl NED,LW,25-052,90,1,0,0,0,3,1,0,0,35,1,1,0,0.5,0.5,0.1,2,0,21,26,80.8,0,18,1,0,0
3,Solly March,20.0,eng ENG,RW,24-162,90,0,0,0,0,0,0,0,0,51,4,1,2,0.0,0.0,0.0,0,0,22,32,68.8,2,19,0,2,0
4,Davy Pröpper,24.0,nl NED,CM,27-118,90,0,0,0,0,1,0,0,0,50,3,0,0,0.1,0.1,0.1,2,0,23,38,60.5,9,22,1,3,3
5,Dale Stephens,6.0,eng ENG,CM,29-200,90,0,0,0,0,0,0,0,0,61,2,0,2,0.0,0.0,0.0,1,0,42,52,80.8,7,21,1,0,0
6,Pascal Groß,13.0,de GER,CM,27-197,90,0,0,0,0,0,0,0,0,59,3,0,0,0.0,0.0,0.2,2,0,28,47,59.6,5,19,1,1,0
7,Bernardo,30.0,br BRA,LB,23-229,90,0,0,0,0,1,0,0,0,49,5,1,0,0.0,0.0,0.0,1,0,19,33,57.6,1,19,1,1,1
8,Lewis Dunk,5.0,eng ENG,CB,27-038,90,0,0,0,0,1,0,0,0,45,2,2,1,0.0,0.0,0.1,1,0,27,35,77.1,2,18,0,0,0
9,Shane Duffy,4.0,ie IRL,CB,26-362,90,0,0,0,0,0,0,0,0,55,1,0,1,0.0,0.0,0.0,1,0,27,40,67.5,1,15,0,0,0
10,Martín Montoya,22.0,es ESP,RB,27-259,90,0,0,0,0,0,0,0,0,85,2,1,1,0.0,0.0,0.0,3,0,54,72,75.0,5,22,2,1,1
11,David Button,27.0,eng ENG,GK,29-305,90,0,0,0,0,0,0,0,0,27,0,0,0,0.0,0.0,0.0,0,0,8,23,34.8,0,8,0,0,0
12,12 Players,,,,,990,1,0,0,0,11,3,0,0,549,23,6,7,1.1,1.1,0.5,15,1,279,409,68.2,32,201,7,11,6
