,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Corner Kicks,Corner Kicks,Corner Kicks,Outcomes,Outcomes,Outcomes
,Player,#,Nation,Pos,Age,Min,Att,Live,Dead,FK,TB,Sw,Crs,TI,CK,In,Out,Str,Cmp,Off,Blocks
0,Oliver McBurnie,9.0,sct SCO,FW,24-185,90,22,21,0,0,1,0,0,0,0,0,0,0,11,1,0
1,Oliver Burke,14.0,sct SCO,FW,23-243,80,14,12,2,0,0,0,0,0,0,0,0,0,10,0,0
2,Rhian Brewster,24.0,eng ENG,FW,20-249,10,2,1,1,0,0,0,0,0,0,0,0,0,2,0,0
3,John Fleck,4.0,sct SCO,CM,29-104,90,38,35,3,1,0,1,2,0,2,2,0,0,23,0,2
4,Sander Berge,8.0,no NOR,CM,22-296,90,25,24,0,0,0,0,0,0,0,0,0,0,21,1,0
5,John Lundstram,7.0,eng ENG,CM,26-292,62,30,27,3,0,0,0,4,0,3,3,0,0,20,0,1
6,Oliver Norwood,16.0,nir NIR,CM,29-238,28,16,14,2,1,0,0,3,0,1,1,0,0,7,0,1
7,Max Lowe,13.0,eng ENG,LB,23-209,45,12,11,0,0,0,0,3,0,0,0,0,0,6,1,0
8,Ben Osborn,23.0,eng ENG,LB,26-123,45,22,16,6,0,0,0,2,6,0,0,0,0,17,0,2
9,Kean Bryan,29.0,eng ENG,CB,24-035,90,26,25,1,0,0,0,3,1,0,0,0,0,16,0,1
10,John Egan,12.0,ie IRL,CB,28-047,90,20,20,0,0,0,0,0,0,0,0,0,0,11,0,0
11,Chris Basham,6.0,eng ENG,CB,32-139,90,29,23,6,2,0,0,2,4,0,0,0,0,23,0,0
12,George Baldock,2.0,gr GRE,RB,27-272,90,40,29,11,0,0,0,3,11,0,0,0,0,29,0,1
13,Aaron Ramsdale,1.0,eng ENG,GK,22-206,90,28,16,11,6,0,0,0,0,0,0,0,0,14,1,0
14,14 Players,,,,,990,324,274,46,10,1,1,22,22,6,6,0,0,210,4,8
