,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Corner Kicks,Corner Kicks,Corner Kicks,Outcomes,Outcomes,Outcomes
,Player,#,Nation,Pos,Age,Min,Att,Live,Dead,FK,TB,Sw,Crs,TI,CK,In,Out,Str,Cmp,Off,Blocks
0,Ollie Watkins,11.0,eng ENG,FW,25-361,90,32,31,1,0,1,0,0,0,0,0,0,0,24,0,0
1,Danny Ings,20.0,eng ENG,FW,29-156,72,16,14,1,0,0,0,0,0,0,0,0,0,12,1,0
2,Bertrand Traoré,15.0,bf BFA,"AM,FW",26-111,18,7,7,0,0,0,0,0,0,0,0,0,0,6,0,0
3,Emi Buendía,10.0,ar ARG,AM,25-001,73,37,35,2,0,3,0,0,0,0,0,0,0,26,0,1
4,Carney Chukwuemeka,33.0,eng ENG,"RW,AM",18-067,17,8,8,0,0,0,0,0,0,0,0,0,0,8,0,0
5,Jacob Ramsey,41.0,eng ENG,"LM,DM",20-212,90,53,52,1,1,0,0,1,0,0,0,0,0,49,0,1
6,Douglas Luiz,6.0,br BRA,"CM,DM",23-231,90,61,51,9,6,0,0,2,2,1,0,0,0,53,1,1
7,Morgan Sanson,8.0,fr FRA,RM,27-130,75,30,30,0,0,1,0,0,0,0,0,0,0,25,0,0
8,Anwar El Ghazi,21.0,nl NED,LW,26-237,15,7,7,0,0,0,0,0,0,0,0,0,0,5,0,0
9,Matt Targett,3.0,eng ENG,LB,26-099,90,40,34,6,0,0,0,5,5,1,0,0,1,28,0,0
10,Tyrone Mings,5.0,eng ENG,CB,28-288,90,56,53,3,2,0,0,0,0,0,0,0,0,49,0,0
11,Ezri Konsa,4.0,eng ENG,CB,24-064,90,42,42,0,0,0,0,0,0,0,0,0,0,40,0,1
12,Matty Cash,2.0,pl POL,RB,24-141,90,60,47,13,2,0,0,4,11,0,0,0,0,44,0,2
13,Emiliano Martínez,1.0,ar ARG,GK,29-115,90,33,26,7,1,0,1,0,0,0,0,0,0,31,0,0
14,14 Players,,,,,990,482,437,43,12,5,1,12,18,2,0,0,1,400,2,6
