,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Aerial Duels,Aerial Duels,Aerial Duels
,Player,#,Nation,Pos,Age,Min,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Recov,Won,Lost,Won%
0,Alexandre Lacazette,9.0,fr FRA,FW,27-167,90,0,0,0,0,1,0,4,0,1,0,0,0,1,1,3,25.0
1,Pierre-Emerick Aubameyang,14.0,ga GAB,"FW,LW",29-146,90,0,0,0,0,1,0,0,0,0,0,0,0,5,0,2,0.0
2,Alex Iwobi,17.0,ng NGA,RW,22-192,45,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,
3,Mattéo Guendouzi,29.0,fr FRA,"LM,DM,RW",19-211,45,0,0,0,0,2,0,1,0,0,0,0,0,3,0,0,
4,Mesut Özil,10.0,de GER,AM,30-027,74,1,0,0,1,1,0,1,0,0,0,0,0,3,0,0,
5,Aaron Ramsey,8.0,wls WAL,AM,27-320,16,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,
6,Granit Xhaka,34.0,ch SUI,"DM,CM,LB",26-045,90,0,0,0,1,5,0,12,2,1,0,0,0,7,2,2,50.0
7,Lucas Torreira,11.0,uy URU,"RM,DM",22-273,90,0,0,0,0,4,0,0,2,2,0,0,0,11,0,1,0.0
8,Sead Kolašinac,31.0,ba BIH,LB,25-144,75,0,0,0,1,0,0,2,0,1,0,0,0,7,2,7,22.2
9,Henrikh Mkhitaryan,7.0,am ARM,LM,29-294,15,0,0,0,1,0,0,3,0,1,0,0,0,1,0,1,0.0
10,Rob Holding,16.0,eng ENG,CB,23-052,90,0,0,0,1,0,0,0,2,1,0,0,0,10,0,1,0.0
11,Shkodran Mustafi,20.0,de GER,CB,26-208,90,0,0,0,1,0,0,1,1,3,0,0,0,3,2,1,66.7
12,Héctor Bellerín,2.0,es ESP,RB,23-237,90,1,0,0,3,0,0,2,0,0,0,0,0,5,0,0,
13,Bernd Leno,19.0,de GER,GK,26-252,90,0,0,0,0,1,0,0,0,0,0,0,0,5,0,0,
14,14 Players,,,,,990,2,0,0,9,15,1,27,8,10,0,0,0,62,7,18,28.0
